URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	92.01	93.28932893289328	82.06	2025-02-05
advocatechannel.com	mobile	84.47844784478448	84.35000000000001	89.25999999999999	2025-02-05
austin.culturemap.com	desktop	97.51	92.34	85.7985798579858	2025-02-05
austin.culturemap.com	mobile	93.38	99.24	85.91	2025-02-05
bestlifeonline.com	desktop	84.0915908409159	83.27	92.36	2025-02-05
bestlifeonline.com	mobile	79.01209879012099	89.9	90.4	2025-02-05
bestlocalthings.com	desktop	88.81	85.33	92.38	2025-02-05
bestlocalthings.com	mobile	92.11	86.58	89.57000000000001	2025-02-05
ca.billboard.com	desktop	93.43	94.95	90.76	2025-02-05
ca.billboard.com	mobile	90.9	93.46	88.91	2025-02-05
conversations.indy100.com	desktop	93.6	90.26	93.53	2025-02-05
conversations.indy100.com	mobile	91.23	96.69	96.8	2025-02-05
coveteur.com	desktop	91.99	87.7	91.020897910209	2025-02-05
coveteur.com	mobile	87.94	82.89999999999999	83.39	2025-02-05
dallas.culturemap.com	desktop	97.77	92.84	85.50999999999999	2025-02-05
dallas.culturemap.com	mobile	92.38	99.24992499249926	87.48	2025-02-05
divine.health	desktop				2025-02-05
divine.health	mobile				2025-02-05
dot.la	desktop	96.98	86.94000000000001	90.46	2025-02-05
dot.la	mobile	89.52	67.95	90.25	2025-02-05
energycapitalhtx.com	desktop	97.82	79.77797779777978	43.53	2025-02-05
energycapitalhtx.com	mobile	94.6005399460054	85.81141885811418	90.06	2025-02-05
fortworth.culturemap.com	desktop	97.7002299770023	93.88061193880613	83.35000000000001	2025-02-05
fortworth.culturemap.com	mobile	91.02	98.64	83.8916108389161	2025-02-05
gaingels.com	desktop	96.95969596959696	93.42	94.45	2025-02-05
gaingels.com	mobile	93.82061793820618	96.13	93.44	2025-02-05
guides.brit.co	desktop	87.12128787121287	96.02	92.86	2025-02-05
guides.brit.co	mobile	87.92	94.28057194280572	91.33	2025-02-05
hamuesgyemant.hu	desktop	92.12	95.89	94.19	2025-02-05
hamuesgyemant.hu	mobile	84.17999999999999	80.19	92.51	2025-02-05
heatmap.news	desktop	97.43	88.5	95.11	2025-02-05
heatmap.news	mobile	94.07	95.36	96.11	2025-02-05
houston.culturemap.com	desktop	97.34	89.83	82.99	2025-02-05
houston.culturemap.com	mobile	92.83	96.66033396660336	85.25147485251476	2025-02-05
houston.innovationmap.com	desktop	97.6897689768977	96.77967796779676	81.16	2025-02-05
houston.innovationmap.com	mobile	97.7902209779022	85.18148185181482	91.08	2025-02-05
houston.sportsmap.com	desktop	96.88	87.31	91.46	2025-02-05
houston.sportsmap.com	mobile	96.12961296129612	95.8	93.18	2025-02-05
in.hu	desktop	88.89	97.81000000000002	93.01	2025-02-05
in.hu	mobile	86.7913208679132	85.44	91.63	2025-02-05
investingnews.com	desktop	95.27	85.88	82.96	2025-02-05
investingnews.com	mobile	89.66000000000001	89.51	90.6	2025-02-05
jjkellercompliancenetwork.com	desktop	96.68	81.02000000000001	78.13	2025-02-05
jjkellercompliancenetwork.com	mobile	89.47	91.57	89.75000000000001	2025-02-05
lakevillejournal.com	desktop	97.16028397160284	97.33	93.47934793479348	2025-02-05
lakevillejournal.com	mobile	95.32	97.1897189718972	96.47035296470354	2025-02-05
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	2025-02-05
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	2025-02-05
luzmedia.co	desktop	86.65	72.84	76.2	2025-02-05
luzmedia.co	mobile	91.93	83.7	77.37	2025-02-05
millertonnews.com	desktop				2025-02-05
millertonnews.com	mobile				2025-02-05
nofilmschool.com	desktop	89.84	67.98320167983202	94.3	2025-02-05
nofilmschool.com	mobile	85.19000000000001	70.06	92.73	2025-02-05
outvoices.us	desktop	93.03	97.49	91.18	2025-02-05
outvoices.us	mobile	88.63	94.95	89.23107689231077	2025-02-05
qc.rollingstone.com	desktop	91.12	79.32000000000001	79.94799479947994	2025-02-05
qc.rollingstone.com	mobile	93.22	89.45	90.34	2025-02-05
reliabilityweb.com	desktop	94.14	89.98	80.79807980798078	2025-02-05
reliabilityweb.com	mobile	88.9011098890111	89.51	76.53	2025-02-05
responsiblestatecraft.org	desktop	97.52975297529753	95.9	93.41	2025-02-05
responsiblestatecraft.org	mobile	93.5993599359936	98.21	91.88918891889188	2025-02-05
rm.powertofly.com	desktop				2025-02-05
rm.powertofly.com	mobile				2025-02-05
sanantonio.culturemap.com	desktop	96.76	90.48	80.2019798020198	2025-02-05
sanantonio.culturemap.com	mobile	93.12	98.99	79.87201279872012	2025-02-05
secondnexus.com	desktop				2025-02-05
secondnexus.com	mobile				2025-02-05
spectrum.ieee.org	desktop	95.18048195180482	78.96	88.41884188418841	2025-02-05
spectrum.ieee.org	mobile	87.24000000000001	84.23842384238424	83.49834983498349	2025-02-05
storeys.com	desktop	95.93	74.72252774722527	94.43	2025-02-05
storeys.com	mobile	93.15	97.16	92.65073492650734	2025-02-05
thefulcrum.us	desktop	92.47924792479247	97.43	94.13	2025-02-05
thefulcrum.us	mobile	85.58	96.59	93.68063193680632	2025-02-05
upworthyscience.com	desktop	86.03000000000002	87.62	93.49	2025-02-05
upworthyscience.com	mobile	78.61786178617862	96.26	88.99000000000001	2025-02-05
vault12.com	desktop	94.61	88.4888488848885	84.06	2025-02-05
vault12.com	mobile	80.27	95.05	89.38893889388939	2025-02-05
worldcrunch.com	desktop	92.57925792579258	89.84000000000002	82.37000000000002	2025-02-05
worldcrunch.com	mobile	89.85	92.9	89.08	2025-02-05
www.7x7.com	desktop	96.89	93.28000000000002	95.58	2025-02-05
www.7x7.com	mobile	95.21952195219522	95.82041795820416	94.56	2025-02-05
www.advocate.com	desktop	93.32	76.5976597659766	91.36	2025-02-05
www.advocate.com	mobile	92.63	82.69999999999999	89.94899489948995	2025-02-05
www.allbusiness.com	desktop	92.1007899210079	80.40804080408041	84.31	2025-02-05
www.allbusiness.com	mobile	87.0	94.13	90.84908490849084	2025-02-05
www.alternet.org	desktop	92.0	76.18	89.71000000000001	2025-02-05
www.alternet.org	mobile	89.68	80.59194080591942	93.27067293270672	2025-02-05
www.brit.co	desktop	88.32	83.97839783978398	83.39	2025-02-05
www.brit.co	mobile	88.28	81.14	91.85	2025-02-05
www.comicsands.com	desktop	82.24000000000001	93.64063593640635	95.55	2025-02-05
www.comicsands.com	mobile	80.47999999999999	77.29	95.2895289528953	2025-02-05
www.commondreams.org	desktop	97.11	97.4102589741026	92.71	2025-02-05
www.commondreams.org	mobile	96.25	97.67	90.79	2025-02-05
www.conservativereview.com	desktop	96.28	97.42	88.92	2025-02-05
www.conservativereview.com	mobile	88.57885788578858	76.76	81.13	2025-02-05
www.dailyclimate.org	desktop	98.18	98.45	93.36	2025-02-05
www.dailyclimate.org	mobile	95.82	93.07	91.76	2025-02-05
www.ehn.org	desktop	96.76	81.62	90.12	2025-02-05
www.ehn.org	mobile	95.03	96.51	93.35933593359336	2025-02-05
www.gbnews.com	desktop	76.1076107610761	79.4	85.65856585658567	2025-02-05
www.gbnews.com	mobile	61.080000000000005	73.44000000000001	72.7	2025-02-05
www.georgetakei.com	desktop				2025-02-05
www.georgetakei.com	mobile				2025-02-05
www.glennbeck.com	desktop	90.42	86.16138386161384	88.26882688268827	2025-02-05
www.glennbeck.com	mobile	92.75927592759275	96.31	89.45105489451055	2025-02-05
www.goalcast.com	desktop	88.75	91.000899910009	91.17	2025-02-05
www.goalcast.com	mobile	79.22207779222079	81.25187481251875	86.75	2025-02-05
www.gopenske.com	desktop	94.26000000000002	89.96100389961003	86.31	2025-02-05
www.gopenske.com	mobile	93.25	84.23157684231577	89.84	2025-02-05
www.gzeromedia.com	desktop	93.34	90.95909590959096	91.7991799179918	2025-02-05
www.gzeromedia.com	mobile	85.91000000000001	94.29	88.3011698830117	2025-02-05
www.healthywomen.org	desktop	92.11	89.73	89.57000000000001	2025-02-05
www.healthywomen.org	mobile	85.84	83.76	89.03999999999999	2025-02-05
www.hivplusmag.com	desktop	91.95	85.05850585058505	88.33	2025-02-05
www.hivplusmag.com	mobile	83.1	83.64	85.77	2025-02-05
www.houstoncitybook.com	desktop	97.58024197580242	91.08089191080892	94.46	2025-02-05
www.houstoncitybook.com	mobile	92.93	99.7999799979998	95.25	2025-02-05
www.indy100.com	desktop	89.74000000000001	79.85	94.41	2025-02-05
www.indy100.com	mobile	77.88000000000001	78.61	90.37096290370964	2025-02-05
www.laverita.info	desktop	89.47	81.94819481948194	81.71000000000001	2025-02-05
www.laverita.info	mobile	68.71000000000001	95.990400959904	88.57000000000001	2025-02-05
www.louderwithcrowder.com	desktop	96.62966296629662	88.05	91.8	2025-02-05
