URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	92.93	93.97	82.80999999999999	2025-01-30
advocatechannel.com	mobile	84.89	85.07149285071493	90.25	2025-01-30
austin.culturemap.com	desktop	97.9	91.77	86.49	2025-01-30
austin.culturemap.com	mobile	92.92	98.88	85.45145485451455	2025-01-30
bestlifeonline.com	desktop	84.95	84.64	92.66	2025-01-30
bestlifeonline.com	mobile	80.51	89.86101389861014	91.16	2025-01-30
bestlocalthings.com	desktop	88.5011498850115	85.66	92.4	2025-01-30
bestlocalthings.com	mobile	92.42	87.11	89.64	2025-01-30
ca.billboard.com	desktop	94.09	95.56	90.33	2025-01-30
ca.billboard.com	mobile	91.94	92.42	90.59094090590942	2025-01-30
conversations.indy100.com	desktop	93.48	89.20892089208921	94.5905409459054	2025-01-30
conversations.indy100.com	mobile	90.78	95.11	96.33	2025-01-30
coveteur.com	desktop	92.43	87.9	90.9	2025-01-30
coveteur.com	mobile	88.27882788278829	82.80999999999999	83.50835083508352	2025-01-30
dallas.culturemap.com	desktop	97.41	93.34933493349337	85.95	2025-01-30
dallas.culturemap.com	mobile	92.12	99.1899189918992	87.16000000000001	2025-01-30
divine.health	desktop				2025-01-30
divine.health	mobile				2025-01-30
dot.la	desktop	97.34	86.42999999999999	93.97	2025-01-30
dot.la	mobile	89.42999999999999	68.75	90.54	2025-01-30
energycapitalhtx.com	desktop	98.65	78.95	41.75	2025-01-30
energycapitalhtx.com	mobile	95.07	85.70142985701429	89.39	2025-01-30
fortworth.culturemap.com	desktop	97.11028897110288	93.25	84.17	2025-01-30
fortworth.culturemap.com	mobile	91.14	98.53000000000002	84.28	2025-01-30
gaingels.com	desktop	97.36	93.43	94.73	2025-01-30
gaingels.com	mobile	94.32943294329434	95.61	92.19	2025-01-30
guides.brit.co	desktop	86.7	95.61	93.46	2025-01-30
guides.brit.co	mobile	87.43	94.1005899410059	91.47	2025-01-30
hamuesgyemant.hu	desktop	91.43914391439144	96.24962496249626	94.24	2025-01-30
hamuesgyemant.hu	mobile	84.47	80.43	92.88071192880712	2025-01-30
heatmap.news	desktop	97.34	88.32883288328833	94.98	2025-01-30
heatmap.news	mobile	93.45	94.59	95.63	2025-01-30
houston.culturemap.com	desktop	97.36	89.51	84.25157484251575	2025-01-30
houston.culturemap.com	mobile	92.7007299270073	96.96030396960305	85.50999999999999	2025-01-30
houston.innovationmap.com	desktop	98.28	97.01	79.23	2025-01-30
houston.innovationmap.com	mobile	95.8	85.6985698569857	90.56094390560943	2025-01-30
houston.sportsmap.com	desktop	97.05	86.37	91.23	2025-01-30
houston.sportsmap.com	mobile	94.73052694730528	95.76	93.34	2025-01-30
in.hu	desktop	89.79	97.51	92.59	2025-01-30
in.hu	mobile	87.01	85.74000000000001	91.8008199180082	2025-01-30
investingnews.com	desktop	95.13951395139514	84.83151684831518	83.76	2025-01-30
investingnews.com	mobile	89.40894089408941	88.72112788721128	90.3890389038904	2025-01-30
jjkellercompliancenetwork.com	desktop	96.7	79.74	79.36	2025-01-30
jjkellercompliancenetwork.com	mobile	89.02	91.0	90.2109789021098	2025-01-30
lakevillejournal.com	desktop	96.89	97.49025097490252	93.66063393660636	2025-01-30
lakevillejournal.com	mobile	97.15	97.96979697969796	96.34	2025-01-30
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	2025-01-30
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	2025-01-30
luzmedia.co	desktop	85.66	71.48285171482851	74.36	2025-01-30
luzmedia.co	mobile	91.17	83.03	76.31	2025-01-30
millertonnews.com	desktop				2025-01-30
millertonnews.com	mobile				2025-01-30
nofilmschool.com	desktop	89.99899989999001	70.85000000000001	94.12058794120588	2025-01-30
nofilmschool.com	mobile	85.98	70.00999999999999	93.05	2025-01-30
outvoices.us	desktop	93.7	97.24	89.97	2025-01-30
outvoices.us	mobile	90.27	95.72	90.46	2025-01-30
qc.rollingstone.com	desktop	91.95080491950804	78.96789678967897	81.34	2025-01-30
qc.rollingstone.com	mobile	92.91929192919292	88.81	90.2	2025-01-30
reliabilityweb.com	desktop	93.65936593659366	90.65	81.4	2025-01-30
reliabilityweb.com	mobile	88.31	89.49000000000001	78.97	2025-01-30
responsiblestatecraft.org	desktop	97.42	96.13	93.76	2025-01-30
responsiblestatecraft.org	mobile	93.93	98.12	92.36	2025-01-30
rm.powertofly.com	desktop				2025-01-30
rm.powertofly.com	mobile				2025-01-30
sanantonio.culturemap.com	desktop	96.38	90.53	80.5	2025-01-30
sanantonio.culturemap.com	mobile	93.88	98.58014198580142	83.7116288371163	2025-01-30
secondnexus.com	desktop				2025-01-30
secondnexus.com	mobile				2025-01-30
spectrum.ieee.org	desktop	95.66	79.7979797979798	88.21	2025-01-30
spectrum.ieee.org	mobile	88.16000000000001	84.72152784721528	83.56	2025-01-30
storeys.com	desktop	96.03960396039604	75.46000000000001	93.88	2025-01-30
storeys.com	mobile	92.76	96.95	92.23922392239224	2025-01-30
thefulcrum.us	desktop	93.37	97.0	93.89	2025-01-30
thefulcrum.us	mobile	83.77	98.52	92.60926092609262	2025-01-30
upworthyscience.com	desktop	86.85000000000001	87.7	92.57	2025-01-30
upworthyscience.com	mobile	81.83181681831817	96.41	88.49000000000001	2025-01-30
vault12.com	desktop	95.38	89.91	85.37	2025-01-30
vault12.com	mobile	80.60000000000001	94.67	88.44	2025-01-30
worldcrunch.com	desktop	92.94	90.42	82.80000000000001	2025-01-30
worldcrunch.com	mobile	91.26	93.70062993700633	89.98	2025-01-30
www.7x7.com	desktop	97.1	93.94060593940608	95.83041695830416	2025-01-30
www.7x7.com	mobile	95.5	96.71	95.9095909590959	2025-01-30
www.advocate.com	desktop	93.44065593440656	76.74	91.23	2025-01-30
www.advocate.com	mobile	92.36	84.27	89.60000000000001	2025-01-30
www.allbusiness.com	desktop	92.44924492449243	79.24	84.06	2025-01-30
www.allbusiness.com	mobile	87.01	94.04940494049406	90.55	2025-01-30
www.alternet.org	desktop	91.79	76.78	89.89	2025-01-30
www.alternet.org	mobile	89.34000000000002	75.88000000000001	92.88	2025-01-30
www.brit.co	desktop	88.14	83.58	84.73	2025-01-30
www.brit.co	mobile	88.008800880088	81.62	92.15	2025-01-30
www.comicsands.com	desktop	82.16	93.64	95.54	2025-01-30
www.comicsands.com	mobile	80.56	77.66	95.13	2025-01-30
www.commondreams.org	desktop	97.04029597040297	95.41	92.86	2025-01-30
www.commondreams.org	mobile	96.29	95.65	90.81908190819082	2025-01-30
www.conservativereview.com	desktop	96.1903809619038	97.25972597259724	87.998799879988	2025-01-30
www.conservativereview.com	mobile	88.54114588541145	75.22999999999999	80.85808580858085	2025-01-30
www.dailyclimate.org	desktop	98.23982398239824	98.3	92.71	2025-01-30
www.dailyclimate.org	mobile	95.5	93.17000000000002	91.93	2025-01-30
www.ehn.org	desktop	96.32963296329632	80.46	89.74102589741025	2025-01-30
www.ehn.org	mobile	94.87051294870513	96.4096409640964	93.54	2025-01-30
www.gbnews.com	desktop	75.34246575342465	78.33	85.24147585241477	2025-01-30
www.gbnews.com	mobile	60.82	73.77	72.9072907290729	2025-01-30
www.georgetakei.com	desktop				2025-01-30
www.georgetakei.com	mobile				2025-01-30
www.glennbeck.com	desktop	90.83	86.61999999999999	88.61886188618861	2025-01-30
www.glennbeck.com	mobile	92.68926892689268	96.2196219621962	89.33	2025-01-30
www.goalcast.com	desktop	89.56	90.53	91.44	2025-01-30
www.goalcast.com	mobile	79.83201679832017	81.4	86.75	2025-01-30
www.gopenske.com	desktop	94.39	89.72	87.34	2025-01-30
www.gopenske.com	mobile	93.84061593840616	85.12	90.47	2025-01-30
www.gzeromedia.com	desktop	93.1993199319932	91.55	91.87918791879189	2025-01-30
www.gzeromedia.com	mobile	85.97	94.58	90.62	2025-01-30
www.healthywomen.org	desktop	92.16	89.24892489248924	89.73897389738974	2025-01-30
www.healthywomen.org	mobile	84.74152584741526	83.86	88.7988798879888	2025-01-30
www.hivplusmag.com	desktop	92.07	85.48	87.16871687168718	2025-01-30
www.hivplusmag.com	mobile	83.8	85.5085508550855	85.6	2025-01-30
www.houstoncitybook.com	desktop	97.47974797479748	90.9009099090091	94.06	2025-01-30
www.houstoncitybook.com	mobile	92.76072392760724	99.7100289971003	95.37046295370465	2025-01-30
www.indy100.com	desktop	90.05	79.24	94.3905609439056	2025-01-30
www.indy100.com	mobile	78.49000000000001	77.47	90.54	2025-01-30
www.laverita.info	desktop	89.53	82.56825682568258	81.75	2025-01-30
www.laverita.info	mobile	67.56	96.16	86.98869886988699	2025-01-30
www.louderwithcrowder.com	desktop	96.6996699669967	88.3	91.67000000000002	2025-01-30
www.louderwithcrowder.com	mobile	95.85	88.38000000000001	89.89	2025-01-30
www.lovemeow.com	desktop	89.56	90.85	90.73	2025-01-30
www.lovemeow.com	mobile	82.42	81.75	92.68	2025-01-30
www.mtlblog.com	desktop	96.07	76.41764176417641	92.21922192219222	2025-01-30
www.mtlblog.com	mobile	83.52000000000001	84.39999999999999	94.61	2025-01-30
www.myrecipemagic.com	desktop	93.81	96.37	81.91000000000001	2025-01-30
www.myrecipemagic.com	mobile	91.32086791320867	98.94	89.2	2025-01-30
www.narcity.com	desktop	95.69	75.0	91.09089091090893	2025-01-30
www.narcity.com	mobile	83.2	84.67	94.63053694630536	2025-01-30
www.nationalmemo.com	desktop	86.65133486651335	82.6	86.0	2025-01-30
www.nationalmemo.com	mobile	91.97	67.25	91.73082691730826	2025-01-30
www.newsworthy.org.au	desktop				2025-01-30
www.newsworthy.org.au	mobile				2025-01-30
www.okayafrica.com	desktop	94.01	90.16098390160982	89.52	2025-01-30
www.okayafrica.com	mobile	71.92719271927194	87.51	79.56	2025-01-30
www.okayplayer.com	desktop	91.86	93.93939393939397	83.7083708370837	2025-01-30
www.okayplayer.com	mobile	86.35863586358637	89.19891989198919	81.6	2025-01-30
www.out.com	desktop	91.16	85.5914408559144	89.92899289928992	2025-01-30
www.out.com	mobile	77.12	83.57	89.25	2025-01-30
www.outtraveler.com	desktop	93.93	79.5879587958796	90.75	2025-01-30
www.outtraveler.com	mobile	87.5	84.84	88.15118488151187	2025-01-30
www.panorama.it	desktop	90.51	77.67	89.76897689768975	2025-01-30
www.panorama.it	mobile	75.62243775622437	89.13	93.74	2025-01-30
www.papermag.com	desktop	94.69	80.81	92.54074592540746	2025-01-30
www.papermag.com	mobile	87.08	89.15	87.96879687968797	2025-01-30
www.penskelogistics.com	desktop	97.58	96.75	94.84	2025-01-30
www.penskelogistics.com	mobile	94.22	91.02	91.01	2025-01-30
www.pensketruckleasing.com	desktop	97.2	90.32	95.57	2025-01-30
www.pensketruckleasing.com	mobile	96.42	93.5006499350065	71.49	2025-01-30
www.pensketruckrental.com	desktop	87.98	75.6024397560244	89.50895089508951	2025-01-30
www.pensketruckrental.com	mobile	60.97	72.11999999999999	85.49	2025-01-30
www.penskeusedtrucks.com	desktop	92.74	76.4023597640236	85.31000000000002	2025-01-30
www.penskeusedtrucks.com	mobile	87.71	78.41	80.33	2025-01-30
www.premierguitar.com	desktop	93.81	44.92	88.31000000000002	2025-01-30
www.premierguitar.com	mobile	90.64	33.02	90.41	2025-01-30
www.pride.com	desktop	91.59	83.83	84.72	2025-01-30
www.pride.com	mobile	83.81	77.92999999999999	85.42145785421457	2025-01-30
www.publicscaleslocator.com	desktop	95.89	97.85	98.31	2025-01-30
www.publicscaleslocator.com	mobile	97.94979497949794	99.76	83.24000000000001	2025-01-30
www.rawstory.com	desktop	90.11	85.09	87.38	2025-01-30
www.rawstory.com	mobile	91.23	88.43115688431156	91.73	2025-01-30
www.rebelmouse.com	desktop	95.7904209579042	85.79	89.85898589858985	2025-01-30
www.rebelmouse.com	mobile	83.00999999999999	96.72	91.979197919792	2025-01-30
www.ricoh-americalatina.com	desktop	95.53	95.33	87.52875287528752	2025-01-30
www.ricoh-americalatina.com	mobile	86.48	90.18	89.47105289471054	2025-01-30
www.southernthing.com	desktop	90.88	87.38	92.47	2025-01-30
www.southernthing.com	mobile	88.5088508850885	90.23	91.26	2025-01-30
www.theblaze.com	desktop	95.4	98.04019598040196	92.76	2025-01-30
www.theblaze.com	mobile	88.16881688168817	91.02910291029104	89.9	2025-01-30
www.theodysseyonline.com	desktop	79.80000000000001	75.79	88.03999999999999	2025-01-30
www.theodysseyonline.com	mobile	73.37	67.64676467646764	83.5	2025-01-30
www.upworthy.com	desktop	83.53	84.08	93.37066293370664	2025-01-30
www.upworthy.com	mobile	80.29	68.18	92.16	2025-01-30
www.vype.com	desktop	94.93	87.46125387461254	92.31	2025-01-30
www.vype.com	mobile	92.53	63.24999999999999	85.69	2025-01-30
www.workitdaily.com	desktop	88.69	82.78999999999999	84.84	2025-01-30
www.workitdaily.com	mobile	82.84171582841715	92.01	86.5986598659866	2025-01-30
www.xonecole.com	desktop	85.66	75.69	81.52000000000001	2025-01-30
www.xonecole.com	mobile	78.75787578757875	88.81	88.44	2025-01-30
nukta.com	desktop	95.54	70.13701370137015	73.24000000000001	2025-01-30
nukta.com	mobile	87.8	80.25999999999999	80.14	2025-01-30
