URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	94.02	93.62	82.91000000000001	2025-01-26
advocatechannel.com	mobile	85.77	84.38	91.83918391839184	2025-01-26
austin.culturemap.com	desktop	97.64	91.42	86.12138786121388	2025-01-26
austin.culturemap.com	mobile	92.82	99.03	85.50999999999999	2025-01-26
bestlifeonline.com	desktop	85.12851285128512	85.79	93.86	2025-01-26
bestlifeonline.com	mobile	80.84	89.42	92.29	2025-01-26
bestlocalthings.com	desktop	89.02	84.96000000000001	93.34066593340664	2025-01-26
bestlocalthings.com	mobile	92.15	86.93130686931306	89.62103789621038	2025-01-26
ca.billboard.com	desktop	95.27	95.51	90.28	2025-01-26
ca.billboard.com	mobile	92.000799920008	92.11	91.01	2025-01-26
conversations.indy100.com	desktop	91.96	89.34	96.81	2025-01-26
conversations.indy100.com	mobile	92.94	95.94	96.77032296770324	2025-01-26
coveteur.com	desktop	92.62	88.21	91.82	2025-01-26
coveteur.com	mobile	89.1089108910891	82.80000000000001	83.72162783721629	2025-01-26
dallas.culturemap.com	desktop	97.1	92.75072492750724	85.2114788521148	2025-01-26
dallas.culturemap.com	mobile	92.46	99.24	87.33000000000001	2025-01-26
divine.health	desktop				2025-01-26
divine.health	mobile				2025-01-26
dot.la	desktop	97.37	86.49	94.66053394660534	2025-01-26
dot.la	mobile	89.93899389938993	69.04	90.82	2025-01-26
energycapitalhtx.com	desktop	98.2101789821018	80.23	40.42404240424042	2025-01-26
energycapitalhtx.com	mobile	94.15	86.18	91.63916391639164	2025-01-26
fortworth.culturemap.com	desktop	97.72	93.11	83.59000000000002	2025-01-26
fortworth.culturemap.com	mobile	91.39	98.55	84.89999999999999	2025-01-26
gaingels.com	desktop	97.76	93.37066293370664	95.26	2025-01-26
gaingels.com	mobile	93.08	95.39	94.27	2025-01-26
guides.brit.co	desktop	87.66000000000001	96.010398960104	94.73	2025-01-26
guides.brit.co	mobile	87.51	93.76	91.3	2025-01-26
hamuesgyemant.hu	desktop	92.27	95.95040495950406	95.21	2025-01-26
hamuesgyemant.hu	mobile	85.05850585058505	81.05810581058105	93.07	2025-01-26
heatmap.news	desktop	97.49	88.3011698830117	95.25	2025-01-26
heatmap.news	mobile	93.58	94.82	95.67	2025-01-26
houston.culturemap.com	desktop	97.29	89.64999999999999	84.25	2025-01-26
houston.culturemap.com	mobile	92.55	96.84	85.61	2025-01-26
houston.innovationmap.com	desktop	98.28017198280172	96.66966696669668	79.82000000000001	2025-01-26
houston.innovationmap.com	mobile	97.23	85.41	92.16	2025-01-26
houston.sportsmap.com	desktop	97.3	85.84	90.34903490349036	2025-01-26
houston.sportsmap.com	mobile	94.86	95.43	93.64	2025-01-26
in.hu	desktop	89.86	97.36	93.22	2025-01-26
in.hu	mobile	87.0	87.33	92.14	2025-01-26
investingnews.com	desktop	94.76052394760524	84.08	84.1	2025-01-26
investingnews.com	mobile	89.41	88.14118588141186	90.42	2025-01-26
jjkellercompliancenetwork.com	desktop	96.68	79.05	79.62	2025-01-26
jjkellercompliancenetwork.com	mobile	89.7	91.05	89.85	2025-01-26
lakevillejournal.com	desktop	96.88	97.73	93.58	2025-01-26
lakevillejournal.com	mobile	97.45	97.87	96.97	2025-01-26
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	2025-01-26
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	2025-01-26
luzmedia.co	desktop	85.94000000000001	71.56	74.42000000000002	2025-01-26
luzmedia.co	mobile	91.37086291370862	83.87	78.84	2025-01-26
millertonnews.com	desktop				2025-01-26
millertonnews.com	mobile				2025-01-26
nofilmschool.com	desktop	90.08	71.93	94.67	2025-01-26
nofilmschool.com	mobile	86.37	70.51	93.29	2025-01-26
outvoices.us	desktop	94.67	97.8	92.28000000000002	2025-01-26
outvoices.us	mobile	94.79	95.66	93.22	2025-01-26
qc.rollingstone.com	desktop	92.59	79.14	82.17	2025-01-26
qc.rollingstone.com	mobile	91.79	88.72	93.13	2025-01-26
reliabilityweb.com	desktop	93.999399939994	90.37	81.93	2025-01-26
reliabilityweb.com	mobile	91.06	89.66000000000001	79.86	2025-01-26
responsiblestatecraft.org	desktop	97.37	96.27037296270372	94.36	2025-01-26
responsiblestatecraft.org	mobile	93.92060793920608	97.77022297770225	92.46	2025-01-26
rm.powertofly.com	desktop				2025-01-26
rm.powertofly.com	mobile				2025-01-26
sanantonio.culturemap.com	desktop	95.45	91.38086191380862	80.68806880688068	2025-01-26
sanantonio.culturemap.com	mobile	93.88	98.82	84.42155784421558	2025-01-26
secondnexus.com	desktop				2025-01-26
secondnexus.com	mobile				2025-01-26
spectrum.ieee.org	desktop	95.67	80.26197380261974	88.75999999999999	2025-01-26
spectrum.ieee.org	mobile	88.68113188681131	86.11	84.69000000000001	2025-01-26
storeys.com	desktop	95.86	75.53999999999999	93.90939093909392	2025-01-26
storeys.com	mobile	92.58	96.75	92.49	2025-01-26
thefulcrum.us	desktop	93.59	97.1	94.48	2025-01-26
thefulcrum.us	mobile	84.24000000000001	98.23017698230178	92.32	2025-01-26
upworthyscience.com	desktop	88.21	86.86	93.36	2025-01-26
upworthyscience.com	mobile	85.28999999999999	96.31	92.53	2025-01-26
vault12.com	desktop	95.21	89.41	85.83000000000001	2025-01-26
vault12.com	mobile	80.33	95.14	88.78	2025-01-26
worldcrunch.com	desktop	93.11	90.81908190819082	83.80000000000001	2025-01-26
worldcrunch.com	mobile	91.3	93.42	90.46	2025-01-26
www.7x7.com	desktop	97.24	94.31	95.75957595759576	2025-01-26
www.7x7.com	mobile	95.58	96.83968396839684	95.73	2025-01-26
www.advocate.com	desktop	93.89	76.69	91.18	2025-01-26
www.advocate.com	mobile	92.01	85.99	89.25999999999999	2025-01-26
www.allbusiness.com	desktop	92.84	79.27	83.85000000000001	2025-01-26
www.allbusiness.com	mobile	86.69	94.09	91.37	2025-01-26
www.alternet.org	desktop	91.7	76.91769176917691	90.91	2025-01-26
www.alternet.org	mobile	88.94	73.26	92.91	2025-01-26
www.brit.co	desktop	87.97	83.17	86.25	2025-01-26
www.brit.co	mobile	87.33000000000001	82.1	92.50074992500753	2025-01-26
www.comicsands.com	desktop	82.57	93.76000000000002	96.21	2025-01-26
www.comicsands.com	mobile	80.77	78.60000000000001	95.32	2025-01-26
www.commondreams.org	desktop	96.99030096990302	89.4010598940106	93.47	2025-01-26
www.commondreams.org	mobile	96.25	88.55000000000001	91.16	2025-01-26
www.conservativereview.com	desktop	96.33963396339634	97.4	88.42999999999999	2025-01-26
www.conservativereview.com	mobile	88.51885188518854	75.94999999999999	81.05	2025-01-26
www.dailyclimate.org	desktop	98.25982598259826	98.41	93.47065293470652	2025-01-26
www.dailyclimate.org	mobile	96.4203579642036	93.9106089391061	92.16	2025-01-26
www.ehn.org	desktop	96.67	80.57	90.14	2025-01-26
www.ehn.org	mobile	94.8	96.24	93.65063493650636	2025-01-26
www.gbnews.com	desktop	76.42	79.25792579257926	85.83858385838585	2025-01-26
www.gbnews.com	mobile	60.73	74.14000000000001	73.27	2025-01-26
www.georgetakei.com	desktop				2025-01-26
www.georgetakei.com	mobile				2025-01-26
www.glennbeck.com	desktop	90.89	86.76	89.56104389561045	2025-01-26
www.glennbeck.com	mobile	92.54	96.23	89.32	2025-01-26
www.goalcast.com	desktop	90.39	90.7	91.84	2025-01-26
www.goalcast.com	mobile	79.98	81.23	87.14000000000001	2025-01-26
www.gopenske.com	desktop	94.61	90.07000000000001	88.19	2025-01-26
www.gopenske.com	mobile	93.46065393460654	85.48	90.34096590340964	2025-01-26
www.gzeromedia.com	desktop	93.16	91.36	92.64	2025-01-26
www.gzeromedia.com	mobile	86.00999999999999	94.76052394760524	90.93	2025-01-26
www.healthywomen.org	desktop	91.77	88.89	90.77	2025-01-26
www.healthywomen.org	mobile	85.09	84.16	89.13	2025-01-26
www.hivplusmag.com	desktop	92.54	84.22000000000001	87.27000000000001	2025-01-26
www.hivplusmag.com	mobile	84.00999999999999	86.61999999999999	86.28137186281373	2025-01-26
www.houstoncitybook.com	desktop	97.2	90.2	94.04	2025-01-26
www.houstoncitybook.com	mobile	92.48	99.64	95.32	2025-01-26
www.indy100.com	desktop	90.32903290329033	78.53	95.26	2025-01-26
www.indy100.com	mobile	78.55	76.53	90.8	2025-01-26
