URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	91.32	91.41	75.67	2025-02-18
advocatechannel.com	mobile	76.93230676932306	82.82000000000001	88.42999999999999	2025-02-18
austin.culturemap.com	desktop	97.54975497549756	92.14	86.92	2025-02-18
austin.culturemap.com	mobile	93.28	99.24	85.44	2025-02-18
bestlifeonline.com	desktop	83.53	79.03	92.28000000000002	2025-02-18
bestlifeonline.com	mobile	80.44	89.88000000000001	91.04	2025-02-18
bestlocalthings.com	desktop	88.92000000000002	84.17	90.67000000000002	2025-02-18
bestlocalthings.com	mobile	90.93	84.85000000000001	90.58	2025-02-18
ca.billboard.com	desktop	93.18068193180682	94.19	91.61	2025-02-18
ca.billboard.com	mobile	92.21	90.18	90.74	2025-02-18
conversations.indy100.com	desktop	95.95	89.60000000000001	93.8	2025-02-18
conversations.indy100.com	mobile	95.65956595659569	96.55	94.02	2025-02-18
coveteur.com	desktop	92.15078492150784	87.98120187981202	90.98	2025-02-18
coveteur.com	mobile	87.83	81.88	82.94	2025-02-18
dallas.culturemap.com	desktop	97.66976697669766	92.55074492550746	86.22	2025-02-18
dallas.culturemap.com	mobile	92.28077192280772	99.18	87.19	2025-02-18
divine.health	desktop				2025-02-18
divine.health	mobile				2025-02-18
dot.la	desktop	96.69	87.22999999999999	90.67093290670934	2025-02-18
dot.la	mobile	89.73	84.1	89.0	2025-02-18
energycapitalhtx.com	desktop	97.52975297529753	78.3	40.81	2025-02-18
energycapitalhtx.com	mobile	94.47	80.21802180218023	87.02	2025-02-18
fortworth.culturemap.com	desktop	97.91	93.01	83.94	2025-02-18
fortworth.culturemap.com	mobile	91.2891289128913	98.01	84.25842584258424	2025-02-18
gaingels.com	desktop	97.17	94.47	95.08	2025-02-18
gaingels.com	mobile	93.68	96.31	95.81	2025-02-18
guides.brit.co	desktop	86.03	96.15961596159616	93.65936593659366	2025-02-18
guides.brit.co	mobile	88.23000000000002	94.25	91.14	2025-02-18
hamuesgyemant.hu	desktop	92.86	95.33	94.16	2025-02-18
hamuesgyemant.hu	mobile	83.6116388361164	81.65	92.13921392139213	2025-02-18
heatmap.news	desktop	97.7	89.46	94.8	2025-02-18
heatmap.news	mobile	94.84	96.77	96.21	2025-02-18
houston.culturemap.com	desktop	97.0	89.91100889911009	81.84	2025-02-18
houston.culturemap.com	mobile	92.67	95.94040595940406	83.87161283871612	2025-02-18
houston.innovationmap.com	desktop	97.23	97.1897189718972	80.25999999999999	2025-02-18
houston.innovationmap.com	mobile	96.54965496549656	80.16	89.63000000000001	2025-02-18
houston.sportsmap.com	desktop	95.26047395260474	86.68	91.75	2025-02-18
houston.sportsmap.com	mobile	95.83	93.94	91.52084791520848	2025-02-18
in.hu	desktop	88.85	91.1108889111089	92.99	2025-02-18
in.hu	mobile	86.19	83.22	87.59	2025-02-18
