URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	91.92	92.28000000000002	77.65223477652235	2025-02-10
advocatechannel.com	mobile	80.35	82.97	89.4	2025-02-10
austin.culturemap.com	desktop	97.45	92.38	86.51134886511349	2025-02-10
austin.culturemap.com	mobile	93.48	99.22	85.94140585941406	2025-02-10
bestlifeonline.com	desktop	83.6	82.3082308230823	92.45	2025-02-10
bestlifeonline.com	mobile	80.5	89.92999999999999	91.11	2025-02-10
bestlocalthings.com	desktop	88.83	85.3	91.66	2025-02-10
bestlocalthings.com	mobile	91.74	85.49	90.1890189018902	2025-02-10
ca.billboard.com	desktop	92.93	94.53	91.42085791420858	2025-02-10
ca.billboard.com	mobile	90.82	92.68	89.22	2025-02-10
conversations.indy100.com	desktop	94.7905209479052	88.44	93.87000000000002	2025-02-10
conversations.indy100.com	mobile	91.74	95.93	94.92050794920507	2025-02-10
coveteur.com	desktop	92.13	87.94999999999999	90.6	2025-02-10
coveteur.com	mobile	88.35	82.64	83.43	2025-02-10
dallas.culturemap.com	desktop	97.3097309730973	93.36	85.82141785821418	2025-02-10
dallas.culturemap.com	mobile	92.2107789221078	99.26007399260074	87.2	2025-02-10
divine.health	desktop				2025-02-10
divine.health	mobile				2025-02-10
dot.la	desktop	96.68	85.87	90.34	2025-02-10
dot.la	mobile	89.97	71.42285771422858	89.41894189418942	2025-02-10
energycapitalhtx.com	desktop	97.11	81.17	44.46	2025-02-10
energycapitalhtx.com	mobile	95.68	86.01860186018602	89.93100689931006	2025-02-10
fortworth.culturemap.com	desktop	97.92000000000002	93.53	83.33	2025-02-10
fortworth.culturemap.com	mobile	91.07	98.5	84.09000000000002	2025-02-10
gaingels.com	desktop	97.21	93.32066793320668	94.31	2025-02-10
gaingels.com	mobile	93.55	96.48	94.12	2025-02-10
guides.brit.co	desktop	87.001299870013	96.0	93.98	2025-02-10
guides.brit.co	mobile	88.37	94.49055094490552	91.64	2025-02-10
hamuesgyemant.hu	desktop	91.92080791920807	95.41	94.22	2025-02-10
hamuesgyemant.hu	mobile	84.1	81.05	92.48	2025-02-10
heatmap.news	desktop	97.35	88.27000000000001	95.2895289528953	2025-02-10
heatmap.news	mobile	94.76	96.23	96.28	2025-02-10
houston.culturemap.com	desktop	96.99030096990302	89.82	82.78999999999999	2025-02-10
houston.culturemap.com	mobile	92.37923792379236	96.10961096109612	84.33	2025-02-10
houston.innovationmap.com	desktop	97.23	97.01029897010298	81.17188281171882	2025-02-10
houston.innovationmap.com	mobile	97.86	84.59	90.91	2025-02-10
houston.sportsmap.com	desktop	95.06	87.6	92.009200920092	2025-02-10
houston.sportsmap.com	mobile	95.95959595959594	92.96	92.979297929793	2025-02-10
in.hu	desktop	89.22	95.5	92.44	2025-02-10
in.hu	mobile	86.7013298670133	85.23	90.32096790320968	2025-02-10
investingnews.com	desktop	95.24	86.86	82.80171982801718	2025-02-10
investingnews.com	mobile	89.22	90.46	90.47	2025-02-10
jjkellercompliancenetwork.com	desktop	96.73	81.95180481951805	78.99000000000001	2025-02-10
jjkellercompliancenetwork.com	mobile	89.44000000000001	91.28000000000002	88.78	2025-02-10
lakevillejournal.com	desktop	97.7	97.45	93.6	2025-02-10
lakevillejournal.com	mobile	94.41944194419442	97.54975497549756	97.12	2025-02-10
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	2025-02-10
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	2025-02-10
luzmedia.co	desktop	89.03	74.81	79.36	2025-02-10
luzmedia.co	mobile	92.13	82.19999999999999	80.82808280828084	2025-02-10
millertonnews.com	desktop				2025-02-10
millertonnews.com	mobile				2025-02-10
nofilmschool.com	desktop	89.35893589358935	65.42345765423457	93.84	2025-02-10
nofilmschool.com	mobile	84.91	70.57705770577057	92.41	2025-02-10
outvoices.us	desktop	93.72062793720627	98.28	89.5989598959896	2025-02-10
outvoices.us	mobile	87.63876387638764	94.69946994699472	89.93100689931006	2025-02-10
qc.rollingstone.com	desktop	91.62	80.17	81.9081908190819	2025-02-10
qc.rollingstone.com	mobile	93.94	89.12	91.42	2025-02-10
reliabilityweb.com	desktop	93.82	89.75999999999999	80.94809480948095	2025-02-10
reliabilityweb.com	mobile	88.88000000000001	89.7	76.5	2025-02-10
responsiblestatecraft.org	desktop	97.57	95.72042795720428	93.66	2025-02-10
responsiblestatecraft.org	mobile	93.61	98.28	91.48085191480853	2025-02-10
rm.powertofly.com	desktop				2025-02-10
rm.powertofly.com	mobile				2025-02-10
sanantonio.culturemap.com	desktop	96.44	89.17108289171084	79.67999999999999	2025-02-10
sanantonio.culturemap.com	mobile	92.88	98.94010598940106	79.86999999999999	2025-02-10
secondnexus.com	desktop				2025-02-10
secondnexus.com	mobile				2025-02-10
spectrum.ieee.org	desktop	95.35	78.85	88.13	2025-02-10
spectrum.ieee.org	mobile	87.03129687031296	84.42844284428443	83.07	2025-02-10
storeys.com	desktop	95.81	74.14	94.08	2025-02-10
storeys.com	mobile	93.13	96.3003699630037	92.8107189281072	2025-02-10
thefulcrum.us	desktop	92.1	97.57024297570244	94.53	2025-02-10
thefulcrum.us	mobile	86.8	95.74	93.76	2025-02-10
upworthyscience.com	desktop	86.00999999999999	86.13138686131387	94.95	2025-02-10
upworthyscience.com	mobile	73.95	95.26000000000002	90.84	2025-02-10
vault12.com	desktop	94.50945094509451	88.8011198880112	84.17	2025-02-10
vault12.com	mobile	79.53795379537954	95.53955395539552	90.2109789021098	2025-02-10
worldcrunch.com	desktop	91.96	90.03900390039004	83.83838383838382	2025-02-10
worldcrunch.com	mobile	89.87	93.19	89.47	2025-02-10
www.7x7.com	desktop	96.78	92.72	95.09	2025-02-10
www.7x7.com	mobile	94.6905309469053	95.73	95.3	2025-02-10
www.advocate.com	desktop	93.99	77.47	91.25	2025-02-10
www.advocate.com	mobile	93.0	81.77	90.2	2025-02-10
www.allbusiness.com	desktop	92.25922592259226	80.04	84.65846584658466	2025-02-10
www.allbusiness.com	mobile	86.63000000000001	94.15	90.17	2025-02-10
www.alternet.org	desktop	92.13	75.84000000000002	89.50104989501051	2025-02-10
www.alternet.org	mobile	90.04900490049005	84.24000000000001	93.43	2025-02-10
www.brit.co	desktop	88.2988298829883	84.27842784278427	78.24	2025-02-10
www.brit.co	mobile	88.18	80.30803080308031	91.17	2025-02-10
