URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	92.01	93.05	82.04	2025-02-01
advocatechannel.com	mobile	85.70000000000002	85.2	89.62	2025-02-01
austin.culturemap.com	desktop	97.84	91.93	86.55000000000001	2025-02-01
austin.culturemap.com	mobile	93.27	98.82	85.92000000000002	2025-02-01
bestlifeonline.com	desktop	84.43	84.08	92.47	2025-02-01
bestlifeonline.com	mobile	79.84	90.12	90.92090790920908	2025-02-01
bestlocalthings.com	desktop	88.92	86.12	92.35	2025-02-01
bestlocalthings.com	mobile	92.43	86.9	89.48	2025-02-01
ca.billboard.com	desktop	93.89	95.39	89.92999999999999	2025-02-01
ca.billboard.com	mobile	91.68	92.48	90.44	2025-02-01
conversations.indy100.com	desktop	93.73	89.74000000000001	94.07	2025-02-01
conversations.indy100.com	mobile	90.9	95.84	96.6096609660966	2025-02-01
coveteur.com	desktop	92.03920392039204	88.14000000000001	90.87	2025-02-01
coveteur.com	mobile	87.95	83.0	83.59164083591641	2025-02-01
dallas.culturemap.com	desktop	97.59	93.58	85.71	2025-02-01
dallas.culturemap.com	mobile	92.25	99.24	87.13871387138714	2025-02-01
divine.health	desktop				2025-02-01
divine.health	mobile				2025-02-01
dot.la	desktop	97.11	86.42999999999999	94.3	2025-02-01
dot.la	mobile	89.67	68.63	90.3	2025-02-01
energycapitalhtx.com	desktop	98.31000000000002	78.67	43.154315431543154	2025-02-01
energycapitalhtx.com	mobile	96.3	85.62	90.06900690069008	2025-02-01
fortworth.culturemap.com	desktop	97.4	93.11	83.39	2025-02-01
fortworth.culturemap.com	mobile	90.69	98.58	83.87	2025-02-01
gaingels.com	desktop	97.07	93.36	94.64053594640536	2025-02-01
gaingels.com	mobile	94.32	95.8	93.1093109310931	2025-02-01
guides.brit.co	desktop	86.23	95.76	92.85928592859284	2025-02-01
guides.brit.co	mobile	87.53999999999999	94.26	91.21087891210878	2025-02-01
hamuesgyemant.hu	desktop	91.89081091890812	95.77957795779578	94.6	2025-02-01
hamuesgyemant.hu	mobile	84.41	80.3119688031197	92.87	2025-02-01
heatmap.news	desktop	97.14971497149716	88.13118688131188	95.07	2025-02-01
heatmap.news	mobile	93.53	94.73	95.57	2025-02-01
houston.culturemap.com	desktop	97.34	90.3	83.14	2025-02-01
houston.culturemap.com	mobile	92.45000000000002	96.81000000000002	85.56	2025-02-01
houston.innovationmap.com	desktop	97.91979197919792	96.66	80.41	2025-02-01
houston.innovationmap.com	mobile	96.12038796120387	85.55	90.4	2025-02-01
houston.sportsmap.com	desktop	97.71977197719772	86.36	91.95	2025-02-01
houston.sportsmap.com	mobile	95.70042995700427	95.76042395760425	93.01	2025-02-01
in.hu	desktop	89.28107189281073	97.81000000000002	92.81	2025-02-01
in.hu	mobile	86.89	85.61	91.81	2025-02-01
investingnews.com	desktop	95.09	85.25147485251476	83.22	2025-02-01
investingnews.com	mobile	89.03999999999999	88.75887588758876	90.47	2025-02-01
jjkellercompliancenetwork.com	desktop	96.67	80.17	78.61	2025-02-01
jjkellercompliancenetwork.com	mobile	89.01890189018903	90.67000000000002	90.33	2025-02-01
lakevillejournal.com	desktop	96.99	97.42000000000002	93.63	2025-02-01
lakevillejournal.com	mobile	97.28	97.78	96.22962296229622	2025-02-01
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	2025-02-01
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	2025-02-01
luzmedia.co	desktop	85.8	71.77282271772823	75.22999999999999	2025-02-01
luzmedia.co	mobile	90.83091690830918	83.81161883811619	76.35	2025-02-01
millertonnews.com	desktop				2025-02-01
millertonnews.com	mobile				2025-02-01
nofilmschool.com	desktop	89.51	69.60303969603038	94.01	2025-02-01
nofilmschool.com	mobile	85.91	69.99	92.97070292970702	2025-02-01
outvoices.us	desktop	93.76	97.13028697130288	90.66	2025-02-01
outvoices.us	mobile	90.43095690430955	95.43954395439545	89.49894989498951	2025-02-01
qc.rollingstone.com	desktop	91.84	78.83788378837883	79.97	2025-02-01
qc.rollingstone.com	mobile	92.8	89.1	89.57104289571043	2025-02-01
reliabilityweb.com	desktop	94.13	90.12	81.55	2025-02-01
reliabilityweb.com	mobile	88.76887688768876	88.90889088908891	77.90779077907791	2025-02-01
responsiblestatecraft.org	desktop	97.35	95.67043295670432	93.6	2025-02-01
responsiblestatecraft.org	mobile	93.61	98.18	92.32	2025-02-01
rm.powertofly.com	desktop				2025-02-01
rm.powertofly.com	mobile				2025-02-01
sanantonio.culturemap.com	desktop	96.68	90.27	80.41	2025-02-01
sanantonio.culturemap.com	mobile	92.62	98.97	80.72	2025-02-01
secondnexus.com	desktop				2025-02-01
secondnexus.com	mobile				2025-02-01
spectrum.ieee.org	desktop	95.57044295570442	79.7	88.44000000000001	2025-02-01
