URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	91.19	91.66	76.25999999999999	2025-02-23
advocatechannel.com	mobile	78.53	82.97000000000001	88.7988798879888	2025-02-23
austin.culturemap.com	desktop	97.51975197519752	91.69	86.16861686168616	2025-02-23
austin.culturemap.com	mobile	92.99	99.16008399160084	85.5	2025-02-23
bestlifeonline.com	desktop	83.57	77.9	92.3007699230077	2025-02-23
bestlifeonline.com	mobile	81.78	89.69	91.76	2025-02-23
bestlocalthings.com	desktop	90.85908590859086	84.45	89.98	2025-02-23
bestlocalthings.com	mobile	90.59	84.58	90.87	2025-02-23
ca.billboard.com	desktop	93.43065693430655	94.26	92.23	2025-02-23
ca.billboard.com	mobile	92.49	90.17	90.49	2025-02-23
conversations.indy100.com	desktop	95.32	89.52895289528952	93.34	2025-02-23
conversations.indy100.com	mobile	94.93	96.76032396760324	95.12	2025-02-23
coveteur.com	desktop	93.05069493050696	88.38000000000001	91.06	2025-02-23
coveteur.com	mobile	88.01880188018804	81.88	82.8	2025-02-23
dallas.culturemap.com	desktop	97.55975597559755	92.33076692330768	85.77	2025-02-23
dallas.culturemap.com	mobile	92.33	99.21992199219922	86.89868986898689	2025-02-23
divine.health	desktop				2025-02-23
divine.health	mobile				2025-02-23
dot.la	desktop	96.70967096709671	87.66000000000001	90.77	2025-02-23
dot.la	mobile	89.7	84.85000000000001	87.48874887488748	2025-02-23
energycapitalhtx.com	desktop	97.25	76.02	39.53	2025-02-23
energycapitalhtx.com	mobile	94.75	79.16	89.22	2025-02-23
fortworth.culturemap.com	desktop	98.13	93.0806919308069	85.06	2025-02-23
fortworth.culturemap.com	mobile	91.06000000000002	98.010198980102	84.42	2025-02-23
gaingels.com	desktop	96.81	94.63	95.57955795579556	2025-02-23
gaingels.com	mobile	95.25	94.84	97.55975597559755	2025-02-23
guides.brit.co	desktop	86.94	96.1	93.18	2025-02-23
guides.brit.co	mobile	88.46000000000001	94.0	91.3	2025-02-23
hamuesgyemant.hu	desktop	92.56925692569256	95.68956895689568	94.05	2025-02-23
hamuesgyemant.hu	mobile	83.91	82.91000000000001	91.82918291829183	2025-02-23
heatmap.news	desktop	97.28	89.99000000000001	94.18	2025-02-23
heatmap.news	mobile	95.27	96.8996899689969	95.8104189581042	2025-02-23
houston.culturemap.com	desktop	96.84	89.35106489351065	82.11	2025-02-23
houston.culturemap.com	mobile	92.54	95.9	84.01840184018401	2025-02-23
houston.innovationmap.com	desktop	97.64	97.03970397039704	80.57000000000001	2025-02-23
houston.innovationmap.com	mobile	96.47	80.52	90.26	2025-02-23
houston.sportsmap.com	desktop	95.85958595859589	85.75	91.82	2025-02-23
houston.sportsmap.com	mobile	95.48	94.25	91.54	2025-02-23
in.hu	desktop	87.32	87.23	93.07069293070693	2025-02-23
in.hu	mobile	86.24000000000001	82.02000000000001	85.81000000000002	2025-02-23
investingnews.com	desktop	95.02	86.9	82.89	2025-02-23
investingnews.com	mobile	88.64000000000001	89.92999999999999	90.58	2025-02-23
jjkellercompliancenetwork.com	desktop	97.25972597259724	81.53	78.21000000000001	2025-02-23
jjkellercompliancenetwork.com	mobile	89.8	90.95000000000002	87.92999999999999	2025-02-23
lakevillejournal.com	desktop	97.82	97.37	93.79	2025-02-23
lakevillejournal.com	mobile	94.74	97.73	97.61976197619762	2025-02-23
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	2025-02-23
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	2025-02-23
luzmedia.co	desktop	88.8988898889889	77.22227777222278	85.46000000000001	2025-02-23
luzmedia.co	mobile	87.28	82.82000000000001	86.34863486348635	2025-02-23
millertonnews.com	desktop	98.74	99.02	95.61	2025-02-23
millertonnews.com	mobile	90.5	97.29	95.74	2025-02-23
nofilmschool.com	desktop	89.23000000000002	63.43	93.51	2025-02-23
nofilmschool.com	mobile	84.91	73.07000000000001	92.13	2025-02-23
outvoices.us	desktop	95.59000000000002	90.73	91.82	2025-02-23
outvoices.us	mobile	86.55865586558656	94.85	91.73	2025-02-23
qc.rollingstone.com	desktop	93.69	85.52	88.56	2025-02-23
qc.rollingstone.com	mobile	94.46	90.17	92.47924792479247	2025-02-23
reliabilityweb.com	desktop	95.45	90.35	80.39803980398041	2025-02-23
reliabilityweb.com	mobile	89.36	89.49000000000001	76.95000000000002	2025-02-23
responsiblestatecraft.org	desktop	97.82	95.78	93.84	2025-02-23
responsiblestatecraft.org	mobile	93.48	98.37	91.79	2025-02-23
rm.powertofly.com	desktop				2025-02-23
rm.powertofly.com	mobile				2025-02-23
