URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	94.37	89.46000000000001	76.32	2025-03-06
advocatechannel.com	mobile	83.39999999999999	83.06	90.56	2025-03-06
austin.culturemap.com	desktop	97.85	90.97	84.88	2025-03-06
austin.culturemap.com	mobile	93.62	98.96	85.99	2025-03-06
bestlifeonline.com	desktop	83.78999999999999	77.41	92.04	2025-03-06
bestlifeonline.com	mobile	83.46000000000001	89.18	93.24	2025-03-06
bestlocalthings.com	desktop	90.2	83.41	91.2	2025-03-06
bestlocalthings.com	mobile	89.18	84.70847084708473	92.06	2025-03-06
ca.billboard.com	desktop	94.53	94.51945194519452	92.03	2025-03-06
ca.billboard.com	mobile	92.89	90.68906890689068	89.8089808980898	2025-03-06
conversations.indy100.com	desktop	95.07	87.53	96.44	2025-03-06
conversations.indy100.com	mobile	95.63	96.55	92.97929792979298	2025-03-06
coveteur.com	desktop	93.90939093909392	89.05999999999999	91.04	2025-03-06
coveteur.com	mobile	87.46125387461254	80.92809280928093	82.97	2025-03-06
dallas.culturemap.com	desktop	97.42	91.37086291370862	84.57845784578458	2025-03-06
dallas.culturemap.com	mobile	92.21	99.11991199119912	86.36	2025-03-06
divine.health	desktop				2025-03-06
divine.health	mobile				2025-03-06
dot.la	desktop	96.96	86.76	93.78	2025-03-06
dot.la	mobile	89.04109589041096	87.75	88.68	2025-03-06
energycapitalhtx.com	desktop	96.31000000000002	77.82	36.13	2025-03-06
energycapitalhtx.com	mobile	96.63	72.89999999999999	91.6108389161084	2025-03-06
fortworth.culturemap.com	desktop	98.08	93.37	85.22000000000001	2025-03-06
fortworth.culturemap.com	mobile	90.05	98.10981098109812	84.71	2025-03-06
gaingels.com	desktop	97.21	94.67	95.76042395760425	2025-03-06
gaingels.com	mobile	93.90060993900612	93.25067493250675	96.31000000000002	2025-03-06
guides.brit.co	desktop	86.62	95.53044695530448	93.44	2025-03-06
guides.brit.co	mobile	87.28	93.43065693430655	90.82091790820918	2025-03-06
hamuesgyemant.hu	desktop	92.19	95.66	94.46944694469448	2025-03-06
hamuesgyemant.hu	mobile	85.37853785378539	82.37	90.84	2025-03-06
heatmap.news	desktop	97.24	90.9	92.89	2025-03-06
heatmap.news	mobile	94.6	97.28	94.27	2025-03-06
houston.culturemap.com	desktop	96.6	87.9	81.79	2025-03-06
houston.culturemap.com	mobile	91.92	96.4003599640036	84.89	2025-03-06
houston.innovationmap.com	desktop	97.5	97.13971397139714	79.07	2025-03-06
houston.innovationmap.com	mobile	96.87031296870312	84.19	90.81	2025-03-06
houston.sportsmap.com	desktop	94.77947794779476	84.23	91.89	2025-03-06
houston.sportsmap.com	mobile	95.09	93.61	90.81	2025-03-06
in.hu	desktop	85.76	77.59	93.28	2025-03-06
in.hu	mobile	86.42135786421358	78.65	77.31	2025-03-06
investingnews.com	desktop	95.11	84.55	83.78999999999999	2025-03-06
investingnews.com	mobile	88.22	87.1	90.89	2025-03-06
jjkellercompliancenetwork.com	desktop	97.45	81.27	77.99000000000001	2025-03-06
jjkellercompliancenetwork.com	mobile	90.35	91.31	88.33	2025-03-06
lakevillejournal.com	desktop	97.75	96.99	93.94	2025-03-06
lakevillejournal.com	mobile	96.05	97.69	96.88	2025-03-06
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	2025-03-06
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	2025-03-06
luzmedia.co	desktop	89.02	77.75999999999999	87.32	2025-03-06
luzmedia.co	mobile	87.05000000000001	78.99000000000001	85.11999999999999	2025-03-06
millertonnews.com	desktop	99.48	98.6	95.31	2025-03-06
millertonnews.com	mobile	90.52	97.56	95.65043495650434	2025-03-06
nofilmschool.com	desktop	89.60000000000001	62.53	93.69	2025-03-06
nofilmschool.com	mobile	85.26	72.87	92.43	2025-03-06
outvoices.us	desktop	95.69	89.31	93.21	2025-03-06
outvoices.us	mobile	90.74	95.52	93.09	2025-03-06
qc.rollingstone.com	desktop	97.28	88.98	93.6	2025-03-06
qc.rollingstone.com	mobile	93.43	90.66906690669066	92.31	2025-03-06
reliabilityweb.com	desktop	95.05	88.97	78.85	2025-03-06
reliabilityweb.com	mobile	90.35	89.53	78.71000000000001	2025-03-06
responsiblestatecraft.org	desktop	97.99	96.03039696030396	93.47	2025-03-06
responsiblestatecraft.org	mobile	93.67	98.02	92.66	2025-03-06
rm.powertofly.com	desktop				2025-03-06
rm.powertofly.com	mobile				2025-03-06
sanantonio.culturemap.com	desktop	97.33	88.31116888311168	81.26812681268127	2025-03-06
sanantonio.culturemap.com	mobile	92.19	96.78	83.38	2025-03-06
secondnexus.com	desktop				2025-03-06
secondnexus.com	mobile				2025-03-06
spectrum.ieee.org	desktop	95.38	80.59	88.68	2025-03-06
spectrum.ieee.org	mobile	88.57000000000001	84.04	83.89	2025-03-06
storeys.com	desktop	94.62946294629464	71.36	93.39	2025-03-06
storeys.com	mobile	92.69	91.07	95.88	2025-03-06
thefulcrum.us	desktop	92.35076492350764	97.42000000000002	95.25952595259524	2025-03-06
thefulcrum.us	mobile	88.97	92.75	92.19	2025-03-06
upworthyscience.com	desktop	89.61	89.63	93.64	2025-03-06
upworthyscience.com	mobile	81.24	94.11	92.84	2025-03-06
vault12.com	desktop	93.57	90.71907190719072	86.72	2025-03-06
vault12.com	mobile	79.15208479152085	97.5	94.11	2025-03-06
worldcrunch.com	desktop	91.43	90.12098790120989	85.15	2025-03-06
worldcrunch.com	mobile	91.62	92.11	91.64	2025-03-06
www.7x7.com	desktop	96.17038296170382	92.61	94.3005699430057	2025-03-06
www.7x7.com	mobile	93.39	96.98	94.28942894289428	2025-03-06
www.advocate.com	desktop	94.5	78.40784078407842	92.04	2025-03-06
www.advocate.com	mobile	92.88071192880712	79.99000000000001	90.63	2025-03-06
www.allbusiness.com	desktop	92.58074192580742	80.92	83.36	2025-03-06
www.allbusiness.com	mobile	85.95	94.12941294129412	89.77102289771022	2025-03-06
www.alternet.org	desktop	92.02920292029202	75.49	89.4	2025-03-06
www.alternet.org	mobile	90.5	86.41	93.04	2025-03-06
www.brit.co	desktop	87.2912708729127	84.93849384938494	66.82000000000001	2025-03-06
www.brit.co	mobile	85.58	79.44	89.9	2025-03-06
www.comicsands.com	desktop	78.17000000000002	94.56	95.42	2025-03-06
www.comicsands.com	mobile	78.33	74.7	95.75	2025-03-06
www.commondreams.org	desktop	97.08	65.08	93.2	2025-03-06
www.commondreams.org	mobile	96.70000000000002	97.16	93.51	2025-03-06
www.conservativereview.com	desktop	96.33	97.13	89.17	2025-03-06
www.conservativereview.com	mobile	87.89	74.47	83.04	2025-03-06
www.dailyclimate.org	desktop	98.86	98.27	94.21	2025-03-06
www.dailyclimate.org	mobile	92.73072692730726	91.47914791479148	93.3	2025-03-06
www.ehn.org	desktop	96.73	81.80999999999999	90.65	2025-03-06
www.ehn.org	mobile	94.97	92.03920392039204	93.01	2025-03-06
www.gbnews.com	desktop	78.52785278527853	78.38216178382162	86.02139786021398	2025-03-06
www.gbnews.com	mobile	61.08	72.77272272772723	74.94	2025-03-06
www.georgetakei.com	desktop				2025-03-06
www.georgetakei.com	mobile				2025-03-06
www.glennbeck.com	desktop	90.36	85.74000000000001	89.09	2025-03-06
www.glennbeck.com	mobile	93.49	96.39	89.64	2025-03-06
