URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	92.64926492649263	94.03	82.92	2025-01-29
advocatechannel.com	mobile	85.15	84.86848684868487	90.49904990499051	2025-01-29
austin.culturemap.com	desktop	97.72	91.61916191619162	86.2	2025-01-29
austin.culturemap.com	mobile	92.86	98.98	85.28999999999999	2025-01-29
bestlifeonline.com	desktop	84.89999999999999	85.48	92.6	2025-01-29
bestlifeonline.com	mobile	80.67999999999999	89.82	91.36	2025-01-29
bestlocalthings.com	desktop	88.76	85.68143185681431	92.07079292070792	2025-01-29
bestlocalthings.com	mobile	92.42	86.85000000000001	89.57895789578957	2025-01-29
ca.billboard.com	desktop	94.86051394860516	95.84958495849584	89.98	2025-01-29
ca.billboard.com	mobile	91.98	92.33	90.59094090590942	2025-01-29
conversations.indy100.com	desktop	92.78000000000002	88.42	96.41	2025-01-29
conversations.indy100.com	mobile	91.84	95.2	95.76	2025-01-29
coveteur.com	desktop	92.12078792120788	88.1	91.02	2025-01-29
coveteur.com	mobile	88.44	82.78999999999999	83.49000000000001	2025-01-29
dallas.culturemap.com	desktop	97.39	92.7	85.42	2025-01-29
dallas.culturemap.com	mobile	92.27	99.23992399239924	87.18	2025-01-29
divine.health	desktop				2025-01-29
divine.health	mobile				2025-01-29
dot.la	desktop	97.35	86.72	94.06	2025-01-29
dot.la	mobile	89.67	68.76	90.28	2025-01-29
energycapitalhtx.com	desktop	98.64	78.06000000000002	40.574057405740575	2025-01-29
energycapitalhtx.com	mobile	95.1104889511049	85.85000000000001	89.48	2025-01-29
fortworth.culturemap.com	desktop	97.34	92.76	84.36	2025-01-29
fortworth.culturemap.com	mobile	91.29	98.53	84.41155884411559	2025-01-29
gaingels.com	desktop	97.38973897389738	93.65	94.66	2025-01-29
gaingels.com	mobile	94.77	95.66	92.75	2025-01-29
guides.brit.co	desktop	86.49135086491351	95.42	93.67063293670633	2025-01-29
guides.brit.co	mobile	87.32	93.91	91.22912291229125	2025-01-29
hamuesgyemant.hu	desktop	91.68	96.27037296270372	94.66	2025-01-29
hamuesgyemant.hu	mobile	84.59	80.49000000000001	92.9	2025-01-29
heatmap.news	desktop	97.38	88.34	95.07	2025-01-29
heatmap.news	mobile	93.42934293429342	94.7	95.54	2025-01-29
houston.culturemap.com	desktop	97.34	89.5989598959896	84.00999999999999	2025-01-29
houston.culturemap.com	mobile	92.8	96.83	85.39000000000001	2025-01-29
houston.innovationmap.com	desktop	98.15	97.03	79.15791579157914	2025-01-29
houston.innovationmap.com	mobile	95.56	85.52	90.4190419041904	2025-01-29
houston.sportsmap.com	desktop	97.1	85.65	91.39	2025-01-29
houston.sportsmap.com	mobile	94.97	95.55044495550445	93.35066493350664	2025-01-29
in.hu	desktop	89.65103489651035	97.5	92.41	2025-01-29
in.hu	mobile	87.21872187218722	86.16	91.93919391939194	2025-01-29
investingnews.com	desktop	94.71	84.78847884788479	83.35000000000001	2025-01-29
investingnews.com	mobile	89.25	88.42	90.38	2025-01-29
jjkellercompliancenetwork.com	desktop	96.76	79.4979497949795	79.37793779377937	2025-01-29
jjkellercompliancenetwork.com	mobile	88.82	90.73	90.60906090609062	2025-01-29
lakevillejournal.com	desktop	96.87	97.6	93.51	2025-01-29
lakevillejournal.com	mobile	97.2002799720028	97.88	96.27	2025-01-29
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	2025-01-29
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	2025-01-29
luzmedia.co	desktop	85.6	70.99	74.46000000000001	2025-01-29
luzmedia.co	mobile	90.12098790120989	82.67999999999999	76.85	2025-01-29
millertonnews.com	desktop				2025-01-29
millertonnews.com	mobile				2025-01-29
nofilmschool.com	desktop	90.19	71.19288071192881	94.06059394060594	2025-01-29
nofilmschool.com	mobile	85.81	70.09000000000002	92.8	2025-01-29
outvoices.us	desktop	93.75	97.35	89.8	2025-01-29
outvoices.us	mobile	90.61	95.54044595540444	90.22	2025-01-29
qc.rollingstone.com	desktop	92.61	79.37793779377937	82.42	2025-01-29
qc.rollingstone.com	mobile	92.7892789278928	89.45	89.93	2025-01-29
reliabilityweb.com	desktop	94.05	90.5	81.21812181218121	2025-01-29
reliabilityweb.com	mobile	89.21	89.48105189481053	79.46000000000001	2025-01-29
responsiblestatecraft.org	desktop	97.46974697469749	95.72	93.85061493850615	2025-01-29
responsiblestatecraft.org	mobile	93.85	98.16	92.58	2025-01-29
rm.powertofly.com	desktop				2025-01-29
rm.powertofly.com	mobile				2025-01-29
sanantonio.culturemap.com	desktop	96.6996699669967	90.84091590840916	80.06	2025-01-29
sanantonio.culturemap.com	mobile	93.75937593759376	98.75	83.93839383938395	2025-01-29
secondnexus.com	desktop				2025-01-29
secondnexus.com	mobile				2025-01-29
spectrum.ieee.org	desktop	95.72	79.97999999999999	88.16000000000001	2025-01-29
spectrum.ieee.org	mobile	87.9	85.08850885088509	83.8883888388839	2025-01-29
storeys.com	desktop	96.01	75.3024697530247	94.52	2025-01-29
