URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	94.27057294270573	90.68	80.85191480851915	2025-03-10
advocatechannel.com	mobile	85.45	81.8	89.05999999999999	2025-03-10
austin.culturemap.com	desktop	97.98	90.57	85.64143585641436	2025-03-10
austin.culturemap.com	mobile	94.21	98.90989098909893	86.50999999999999	2025-03-10
bestlifeonline.com	desktop	82.63000000000001	77.27000000000001	92.13	2025-03-10
bestlifeonline.com	mobile	83.56	88.90889088908891	93.49	2025-03-10
bestlocalthings.com	desktop	90.83	82.3	88.52	2025-03-10
bestlocalthings.com	mobile	89.95	85.15	92.5092509250925	2025-03-10
ca.billboard.com	desktop	95.52955295529551	94.71	92.41	2025-03-10
ca.billboard.com	mobile	93.61	90.8	90.57	2025-03-10
conversations.indy100.com	desktop	95.21	86.16	96.51034896510347	2025-03-10
conversations.indy100.com	mobile	89.69103089691032	97.14028597140286	93.56	2025-03-10
coveteur.com	desktop	93.49065093490653	88.8	90.7	2025-03-10
coveteur.com	mobile	87.37	80.51805180518052	83.28999999999999	2025-03-10
dallas.culturemap.com	desktop	97.27027297270271	90.25	85.37	2025-03-10
dallas.culturemap.com	mobile	92.46	99.1000899910009	86.22862286228623	2025-03-10
divine.health	desktop				2025-03-10
divine.health	mobile				2025-03-10
dot.la	desktop	96.85	88.17	93.78000000000002	2025-03-10
dot.la	mobile	88.82111788821118	88.27000000000001	87.55000000000001	2025-03-10
energycapitalhtx.com	desktop	96.88	76.34000000000002	34.92349234923493	2025-03-10
energycapitalhtx.com	mobile	95.989598959896	72.63000000000001	92.79	2025-03-10
fortworth.culturemap.com	desktop	98.05	92.34923492349236	84.36	2025-03-10
fortworth.culturemap.com	mobile	89.99000000000001	98.03980398039803	84.61999999999999	2025-03-10
gaingels.com	desktop	97.23027697230278	93.27	95.77	2025-03-10
gaingels.com	mobile	94.01940194019404	93.63	96.33963396339634	2025-03-10
guides.brit.co	desktop	86.9	95.36046395360464	92.95	2025-03-10
guides.brit.co	mobile	87.21872187218722	93.21	90.65	2025-03-10
hamuesgyemant.hu	desktop	92.83928392839285	96.08	94.51	2025-03-10
hamuesgyemant.hu	mobile	85.41	81.77	90.86091390860912	2025-03-10
heatmap.news	desktop	97.3097309730973	92.55	92.6	2025-03-10
heatmap.news	mobile	94.41	97.36026397360264	93.94060593940608	2025-03-10
houston.culturemap.com	desktop	96.6	87.69	82.45	2025-03-10
houston.culturemap.com	mobile	92.21	96.3896389638964	84.91000000000001	2025-03-10
houston.innovationmap.com	desktop	97.91	96.26	79.1020897910209	2025-03-10
houston.innovationmap.com	mobile	96.59	83.4	90.92	2025-03-10
houston.sportsmap.com	desktop	95.91959195919593	84.02840284028402	90.14	2025-03-10
houston.sportsmap.com	mobile	94.66	96.33036696330367	90.26	2025-03-10
in.hu	desktop	85.56855685568557	75.8975897589759	93.5006499350065	2025-03-10
in.hu	mobile	86.43	77.78	77.07000000000001	2025-03-10
investingnews.com	desktop	95.11	83.42	84.78	2025-03-10
investingnews.com	mobile	88.4988498849885	85.77	91.4108589141086	2025-03-10
jjkellercompliancenetwork.com	desktop	97.36	82.24000000000001	77.05	2025-03-10
jjkellercompliancenetwork.com	mobile	90.36	92.07	87.7012298770123	2025-03-10
lakevillejournal.com	desktop	97.72	96.73	94.47944794479449	2025-03-10
lakevillejournal.com	mobile	96.52	97.77	97.44	2025-03-10
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	2025-03-10
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	2025-03-10
luzmedia.co	desktop	87.86	77.49000000000001	87.0	2025-03-10
luzmedia.co	mobile	87.49	78.02	84.73	2025-03-10
millertonnews.com	desktop	99.53995399539956	97.64	96.03	2025-03-10
millertonnews.com	mobile	90.58	97.87978797879788	95.85958595859589	2025-03-10
nofilmschool.com	desktop	89.9	63.65	94.18	2025-03-10
nofilmschool.com	mobile	85.01	72.57000000000001	92.6	2025-03-10
outvoices.us	desktop	95.96	89.61	94.32	2025-03-10
outvoices.us	mobile	91.93	95.94040595940406	93.13	2025-03-10
qc.rollingstone.com	desktop	97.72	90.87	95.14	2025-03-10
qc.rollingstone.com	mobile	92.93929392939296	90.27	92.59074092590744	2025-03-10
reliabilityweb.com	desktop	94.98	89.25	79.08000000000001	2025-03-10
reliabilityweb.com	mobile	91.23912391239124	88.99000000000001	79.11	2025-03-10
responsiblestatecraft.org	desktop	97.98	95.989598959896	93.44	2025-03-10
responsiblestatecraft.org	mobile	94.04059594040596	98.16	92.63	2025-03-10
rm.powertofly.com	desktop				2025-03-10
rm.powertofly.com	mobile				2025-03-10
sanantonio.culturemap.com	desktop	97.15971597159717	89.78	80.4	2025-03-10
sanantonio.culturemap.com	mobile	92.09	96.8	83.08830883088308	2025-03-10
secondnexus.com	desktop				2025-03-10
secondnexus.com	mobile				2025-03-10
spectrum.ieee.org	desktop	95.4295429542954	80.21197880211979	88.58	2025-03-10
spectrum.ieee.org	mobile	88.5	83.83	84.03	2025-03-10
storeys.com	desktop	94.62	71.71	93.69	2025-03-10
storeys.com	mobile	92.58	91.51915191519151	95.85	2025-03-10
thefulcrum.us	desktop	91.68	97.32026797320268	94.95949594959497	2025-03-10
thefulcrum.us	mobile	89.22000000000001	92.43	92.38	2025-03-10
upworthyscience.com	desktop	87.88878887888788	89.64	92.71	2025-03-10
upworthyscience.com	mobile	82.00179982001801	94.31943194319432	92.36	2025-03-10
vault12.com	desktop	94.17	90.46	86.90130986901309	2025-03-10
vault12.com	mobile	79.64	97.41	93.88	2025-03-10
worldcrunch.com	desktop	91.37913791379138	90.15901590159017	85.48	2025-03-10
worldcrunch.com	mobile	91.55	91.71	91.85	2025-03-10
www.7x7.com	desktop	96.15	92.63	93.96	2025-03-10
www.7x7.com	mobile	93.63	97.01	94.31	2025-03-10
www.advocate.com	desktop	94.28	77.06	91.82081791820818	2025-03-10
www.advocate.com	mobile	92.97	79.2	90.8	2025-03-10
www.allbusiness.com	desktop	92.8007199280072	80.56	84.48	2025-03-10
www.allbusiness.com	mobile	85.71	93.55	88.99110088991101	2025-03-10
www.alternet.org	desktop	92.28000000000002	75.51	90.01099890010998	2025-03-10
www.alternet.org	mobile	90.38096190380962	86.11000000000001	93.11	2025-03-10
www.brit.co	desktop	87.31	84.33	71.72	2025-03-10
www.brit.co	mobile	85.13000000000001	79.6920307969203	90.23	2025-03-10
www.comicsands.com	desktop	78.15	94.52	95.33953395339532	2025-03-10
www.comicsands.com	mobile	77.37	74.69	95.72	2025-03-10
www.commondreams.org	desktop	97.18	64.84648464846485	93.46	2025-03-10
www.commondreams.org	mobile	96.83	97.38	93.64	2025-03-10
www.conservativereview.com	desktop	96.32	97.52024797520248	88.97	2025-03-10
www.conservativereview.com	mobile	87.77000000000001	74.39	83.72162783721629	2025-03-10
www.dailyclimate.org	desktop	98.85	98.37983798379838	94.62	2025-03-10
www.dailyclimate.org	mobile	92.58	91.51	93.28	2025-03-10
www.ehn.org	desktop	96.88	81.46	90.06099390060993	2025-03-10
www.ehn.org	mobile	94.4094409440944	91.55	93.009300930093	2025-03-10
www.gbnews.com	desktop	78.44	79.63	86.15	2025-03-10
www.gbnews.com	mobile	60.400000000000006	72.88	75.17	2025-03-10
www.georgetakei.com	desktop				2025-03-10
www.georgetakei.com	mobile				2025-03-10
www.glennbeck.com	desktop	90.25	86.46000000000001	89.56	2025-03-10
www.glennbeck.com	mobile	93.45065493450656	96.41	89.62	2025-03-10
www.goalcast.com	desktop	85.9	90.4	91.01	2025-03-10
www.goalcast.com	mobile	80.53	80.5	87.84	2025-03-10
www.gopenske.com	desktop	94.75052494750526	91.82081791820818	86.08	2025-03-10
www.gopenske.com	mobile	92.41	90.21	89.81101889811018	2025-03-10
www.gzeromedia.com	desktop	93.87061293870612	89.47	92.23077692230775	2025-03-10
www.gzeromedia.com	mobile	83.53164683531648	94.17	83.87	2025-03-10
www.healthywomen.org	desktop	93.89	91.42085791420858	93.31	2025-03-10
www.healthywomen.org	mobile	86.04	83.7	91.8091809180918	2025-03-10
www.hivplusmag.com	desktop	91.63083691630835	81.15	86.67866786678668	2025-03-10
www.hivplusmag.com	mobile	80.22	81.18811881188118	86.05000000000001	2025-03-10
www.houstoncitybook.com	desktop	97.7	89.79897989798981	94.98	2025-03-10
www.houstoncitybook.com	mobile	96.65	96.89	94.01	2025-03-10
www.indy100.com	desktop	91.62	75.3	95.67	2025-03-10
www.indy100.com	mobile	84.15841584158416	77.25227477252274	91.73	2025-03-10
www.laverita.info	desktop	89.25999999999999	78.45	83.38	2025-03-10
www.laverita.info	mobile	66.49000000000001	93.47	90.8	2025-03-10
www.louderwithcrowder.com	desktop	96.51034896510347	89.81	91.57	2025-03-10
www.louderwithcrowder.com	mobile	95.61956195619562	91.19	91.0	2025-03-10
www.lovemeow.com	desktop	90.19	89.51	92.65	2025-03-10
www.lovemeow.com	mobile	81.43	81.07000000000001	93.19	2025-03-10
www.mtlblog.com	desktop	96.87	74.56	92.38	2025-03-10
www.mtlblog.com	mobile	82.83	81.43185681431856	93.54	2025-03-10
www.myrecipemagic.com	desktop	92.83	97.54	87.46000000000001	2025-03-10
www.myrecipemagic.com	mobile	92.25	98.8001199880012	91.66083391660834	2025-03-10
www.narcity.com	desktop	95.85	73.4973497349735	91.0	2025-03-10
www.narcity.com	mobile	81.26	80.38000000000001	94.24057594240575	2025-03-10
www.nationalmemo.com	desktop	87.94879487948795	84.28	89.88000000000001	2025-03-10
www.nationalmemo.com	mobile	86.63	52.5952595259526	94.0905909409059	2025-03-10
www.newsworthy.org.au	desktop	97.1	85.02000000000001	89.47	2025-03-10
www.newsworthy.org.au	mobile				2025-03-10
www.okayafrica.com	desktop	91.59	91.67	89.61	2025-03-10
www.okayafrica.com	mobile	71.07289271072892	90.54	80.35	2025-03-10
www.okayplayer.com	desktop	92.49	92.9	84.75	2025-03-10
www.okayplayer.com	mobile	87.97	89.74102589741025	84.11	2025-03-10
www.out.com	desktop	91.24912491249124	84.82848284828484	89.79	2025-03-10
www.out.com	mobile	75.18	79.49000000000001	89.88101189881012	2025-03-10
www.outtraveler.com	desktop	93.5993599359936	86.52865286528653	88.44	2025-03-10
www.outtraveler.com	mobile	87.93120687931207	79.07000000000001	89.38000000000001	2025-03-10
www.panorama.it	desktop	89.63	68.41315868413159	90.18	2025-03-10
www.panorama.it	mobile	77.49000000000001	86.96000000000001	94.72052794720528	2025-03-10
www.papermag.com	desktop	94.75947594759477	81.50815081508152	92.58	2025-03-10
www.papermag.com	mobile	85.04149585041496	84.8984898489849	86.88	2025-03-10
www.penskelogistics.com	desktop	97.93	96.46964696469648	95.47	2025-03-10
www.penskelogistics.com	mobile	93.76	90.88	91.54	2025-03-10
www.pensketruckleasing.com	desktop	97.98020197980202	89.63	95.2	2025-03-10
www.pensketruckleasing.com	mobile	96.71	92.97	72.43	2025-03-10
www.pensketruckrental.com	desktop	88.69	76.53	88.89	2025-03-10
www.pensketruckrental.com	mobile	64.87	73.0	85.25147485251476	2025-03-10
www.penskeusedtrucks.com	desktop	93.15	83.53164683531648	86.52000000000001	2025-03-10
www.penskeusedtrucks.com	mobile	86.88	86.44000000000001	84.50999999999999	2025-03-10
www.premierguitar.com	desktop	93.49	45.4	87.68	2025-03-10
www.premierguitar.com	mobile	88.29	36.42364236423642	88.35	2025-03-10
www.pride.com	desktop	91.85	79.03999999999999	86.56	2025-03-10
www.pride.com	mobile	83.31833183318332	75.4	87.78	2025-03-10
www.publicscaleslocator.com	desktop	97.29	97.68	98.14	2025-03-10
www.publicscaleslocator.com	mobile	98.42	99.77	80.93190680931907	2025-03-10
www.rawstory.com	desktop	90.94	85.27	88.02	2025-03-10
www.rawstory.com	mobile	91.35	86.98	91.41	2025-03-10
www.rebelmouse.com	desktop	96.95	81.83	90.5	2025-03-10
www.rebelmouse.com	mobile	78.76	97.76977697769776	91.59	2025-03-10
www.ricoh-americalatina.com	desktop	94.77	93.58	83.7	2025-03-10
www.ricoh-americalatina.com	mobile	82.73	88.35116488351164	86.98869886988699	2025-03-10
www.southernthing.com	desktop	89.81	86.72000000000001	93.999399939994	2025-03-10
www.southernthing.com	mobile	90.32	92.77	90.54	2025-03-10
www.theblaze.com	desktop	95.32046795320468	98.16	93.1906809319068	2025-03-10
www.theblaze.com	mobile	88.52	86.90130986901309	90.75907590759076	2025-03-10
www.theodysseyonline.com	desktop	79.10000000000001	75.63	88.05000000000001	2025-03-10
www.theodysseyonline.com	mobile	71.93	66.89331066893311	85.2	2025-03-10
www.upworthy.com	desktop	83.86	82.28999999999999	93.47	2025-03-10
www.upworthy.com	mobile	80.991900809919	67.72322767723229	93.3006699330067	2025-03-10
www.vype.com	desktop	94.3	84.96000000000001	87.83999999999999	2025-03-10
www.vype.com	mobile	91.77	62.36000000000001	83.81	2025-03-10
www.workitdaily.com	desktop	87.83000000000001	80.7	87.33	2025-03-10
www.workitdaily.com	mobile	83.81000000000002	91.52	87.52	2025-03-10
www.xonecole.com	desktop	87.0	73.29	79.25	2025-03-10
www.xonecole.com	mobile	78.59214078592142	87.43125687431257	88.92110788921107	2025-03-10
nukta.com	desktop	95.57	77.24	74.36	2025-03-10
nukta.com	mobile	87.07870787078708	95.05	86.54	2025-03-10
haszon.hu	desktop	86.92000000000002	92.94	89.52895289528952	2025-03-10
haszon.hu	mobile	87.42999999999999	64.27000000000001	75.07000000000001	2025-03-10
kidadl.com	desktop	82.36	91.23	91.33	2025-03-10
kidadl.com	mobile	82.45	86.52	87.25	2025-03-10
