URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	94.53945394539454	89.67896789678967	76.38000000000001	2025-03-05
advocatechannel.com	mobile	82.1017898210179	82.40175982401762	90.24	2025-03-05
austin.culturemap.com	desktop	98.010198980102	91.15	85.30000000000001	2025-03-05
austin.culturemap.com	mobile	93.6106389361064	98.8998899889989	86.13000000000001	2025-03-05
bestlifeonline.com	desktop	83.53	77.34773477347736	92.45	2025-03-05
bestlifeonline.com	mobile	83.12	89.0989098909891	93.15000000000002	2025-03-05
bestlocalthings.com	desktop	90.63	83.18831883188318	90.87	2025-03-05
bestlocalthings.com	mobile	89.24	84.45	91.88	2025-03-05
ca.billboard.com	desktop	94.54945494549456	94.6105389461054	92.74	2025-03-05
ca.billboard.com	mobile	92.64	90.62	89.92	2025-03-05
conversations.indy100.com	desktop	95.85	88.15881588158815	96.64	2025-03-05
conversations.indy100.com	mobile	95.5	96.53	93.07	2025-03-05
coveteur.com	desktop	93.8	89.0	90.8090809080908	2025-03-05
coveteur.com	mobile	87.92000000000002	81.15188481151884	83.2	2025-03-05
dallas.culturemap.com	desktop	97.29	90.84	85.22000000000001	2025-03-05
dallas.culturemap.com	mobile	92.16	99.17	86.4013598640136	2025-03-05
divine.health	desktop				2025-03-05
divine.health	mobile				2025-03-05
dot.la	desktop	96.71	87.3	93.75	2025-03-05
dot.la	mobile	88.74000000000001	87.67	88.57000000000001	2025-03-05
energycapitalhtx.com	desktop	96.44	77.46	36.26	2025-03-05
energycapitalhtx.com	mobile	96.97	73.07000000000001	92.31	2025-03-05
fortworth.culturemap.com	desktop	98.14018598140188	92.53074692530748	84.57000000000001	2025-03-05
fortworth.culturemap.com	mobile	90.02	98.12	84.60846084608461	2025-03-05
gaingels.com	desktop	97.1	94.7	95.71	2025-03-05
gaingels.com	mobile	93.7893789378938	93.17000000000002	96.37036296370364	2025-03-05
guides.brit.co	desktop	86.62866286628662	95.32	93.9	2025-03-05
guides.brit.co	mobile	87.71	93.63	90.92	2025-03-05
hamuesgyemant.hu	desktop	92.61	95.75	94.68	2025-03-05
hamuesgyemant.hu	mobile	85.33	82.76	90.68	2025-03-05
heatmap.news	desktop	97.1	90.68093190680932	93.06	2025-03-05
heatmap.news	mobile	94.68	97.39	94.69	2025-03-05
houston.culturemap.com	desktop	96.6003399660034	88.07000000000001	81.68183181681832	2025-03-05
houston.culturemap.com	mobile	91.89	96.35	84.69	2025-03-05
houston.innovationmap.com	desktop	97.31	97.07970797079707	78.64999999999999	2025-03-05
houston.innovationmap.com	mobile	96.97	84.38	90.95909590959096	2025-03-05
houston.sportsmap.com	desktop	94.63053694630536	83.88838883888388	90.95	2025-03-05
houston.sportsmap.com	mobile	94.98	93.61	90.83	2025-03-05
in.hu	desktop	86.0	77.9022097790221	93.33	2025-03-05
in.hu	mobile	86.73	79.11	77.81	2025-03-05
investingnews.com	desktop	95.19	84.81	83.33	2025-03-05
investingnews.com	mobile	88.56	87.36	90.96909690969096	2025-03-05
jjkellercompliancenetwork.com	desktop	97.5	81.47	78.18	2025-03-05
jjkellercompliancenetwork.com	mobile	89.92	91.55	87.83	2025-03-05
