URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	94.03	89.94899489948996	77.15	2025-03-07
advocatechannel.com	mobile	85.50855085508552	83.37	90.24	2025-03-07
austin.culturemap.com	desktop	98.01	90.92	85.34	2025-03-07
austin.culturemap.com	mobile	93.49	98.9	86.11	2025-03-07
bestlifeonline.com	desktop	83.21	77.33	91.98	2025-03-07
bestlifeonline.com	mobile	83.72	89.1110888911109	93.35933593359336	2025-03-07
bestlocalthings.com	desktop	90.25	83.30000000000001	91.56	2025-03-07
bestlocalthings.com	mobile	89.49000000000001	84.78999999999999	92.24	2025-03-07
ca.billboard.com	desktop	94.98	94.3105689431057	92.59	2025-03-07
ca.billboard.com	mobile	92.97070292970702	90.88	90.0	2025-03-07
conversations.indy100.com	desktop	95.37953795379538	86.99	96.27	2025-03-07
conversations.indy100.com	mobile	91.8	96.87	93.62	2025-03-07
coveteur.com	desktop	93.47065293470652	89.05	90.72907290729071	2025-03-07
coveteur.com	mobile	87.3012698730127	80.89	82.95	2025-03-07
dallas.culturemap.com	desktop	97.35	91.18	85.22999999999999	2025-03-07
dallas.culturemap.com	mobile	92.26077392260774	99.16	86.35000000000001	2025-03-07
divine.health	desktop				2025-03-07
divine.health	mobile				2025-03-07
dot.la	desktop	96.97	87.04870487048704	93.97	2025-03-07
dot.la	mobile	89.08	87.68	88.57000000000001	2025-03-07
energycapitalhtx.com	desktop	97.25	76.44000000000001	36.32	2025-03-07
energycapitalhtx.com	mobile	96.32	73.01269873012698	92.25	2025-03-07
fortworth.culturemap.com	desktop	98.2098209820982	92.66073392660734	84.96000000000001	2025-03-07
fortworth.culturemap.com	mobile	89.94899489948996	98.04980498049804	84.71	2025-03-07
gaingels.com	desktop	97.09970997099713	94.89	95.73	2025-03-07
gaingels.com	mobile	93.5893589358936	93.21	96.71	2025-03-07
guides.brit.co	desktop	86.79	95.33953395339532	93.44	2025-03-07
guides.brit.co	mobile	87.14	93.48	90.73907390739076	2025-03-07
hamuesgyemant.hu	desktop	92.54	95.91	94.81	2025-03-07
hamuesgyemant.hu	mobile	85.30146985301471	82.04	90.75	2025-03-07
heatmap.news	desktop	97.3097309730973	91.43	92.89928992899291	2025-03-07
heatmap.news	mobile	94.65	97.24	94.16	2025-03-07
houston.culturemap.com	desktop	96.6	87.77000000000001	81.74	2025-03-07
houston.culturemap.com	mobile	92.3	96.3	84.81000000000002	2025-03-07
