URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	93.69	92.88	83.82161783821618	2025-01-25
advocatechannel.com	mobile	85.22999999999999	84.54	92.34	2025-01-25
austin.culturemap.com	desktop	97.52	91.46	85.67	2025-01-25
austin.culturemap.com	mobile	92.72	98.85011498850116	85.11	2025-01-25
bestlifeonline.com	desktop	85.38	86.53134686531347	93.59064093590642	2025-01-25
bestlifeonline.com	mobile	81.06810681068107	89.47	92.29	2025-01-25
bestlocalthings.com	desktop	89.28	85.41	93.18	2025-01-25
bestlocalthings.com	mobile	92.09	86.92	89.4	2025-01-25
ca.billboard.com	desktop	95.28047195280472	95.45	90.91	2025-01-25
ca.billboard.com	mobile	91.98	92.06	90.92909290929092	2025-01-25
conversations.indy100.com	desktop	92.76	88.01	96.68966896689668	2025-01-25
conversations.indy100.com	mobile	92.78	95.87	96.33963396339634	2025-01-25
coveteur.com	desktop	92.59	88.19	91.8	2025-01-25
coveteur.com	mobile	89.15891589158916	83.00169983001699	83.74000000000001	2025-01-25
dallas.culturemap.com	desktop	97.12028797120288	92.46924692469246	85.63000000000001	2025-01-25
dallas.culturemap.com	mobile	92.67000000000002	99.22	87.42999999999999	2025-01-25
divine.health	desktop				2025-01-25
divine.health	mobile				2025-01-25
dot.la	desktop	97.35	86.20000000000002	94.69	2025-01-25
dot.la	mobile	90.01900190019002	69.07	90.85	2025-01-25
energycapitalhtx.com	desktop	98.11	79.53	39.25	2025-01-25
energycapitalhtx.com	mobile	93.75	86.42999999999999	92.01	2025-01-25
fortworth.culturemap.com	desktop	97.6897689768977	93.19	83.88	2025-01-25
fortworth.culturemap.com	mobile	91.45000000000002	98.62	85.02000000000001	2025-01-25
gaingels.com	desktop	97.53	93.17000000000002	95.05	2025-01-25
gaingels.com	mobile	94.5005499450055	94.83	93.8093809380938	2025-01-25
guides.brit.co	desktop	87.96000000000001	96.04	94.63946394639464	2025-01-25
guides.brit.co	mobile	87.53999999999999	93.68	91.45000000000002	2025-01-25
hamuesgyemant.hu	desktop	91.99	95.72	95.02950295029504	2025-01-25
hamuesgyemant.hu	mobile	85.12	81.01189881011899	93.03	2025-01-25
heatmap.news	desktop	97.27972797279728	88.55	95.26047395260474	2025-01-25
