URL	Device	INP	CLS	LCP	Date
advocatechannel.com	desktop	91.78	90.97909790979098	76.49000000000001	2025-02-25
advocatechannel.com	mobile	81.13	82.77	88.71	2025-02-25
austin.culturemap.com	desktop	97.44025597440256	91.13911391139114	85.18	2025-02-25
austin.culturemap.com	mobile	92.93	99.12	85.7	2025-02-25
bestlifeonline.com	desktop	83.44834483448345	77.91	92.66073392660734	2025-02-25
bestlifeonline.com	mobile	82.12	89.60000000000001	92.29077092290773	2025-02-25
bestlocalthings.com	desktop	90.57	84.3	90.1	2025-02-25
bestlocalthings.com	mobile	90.29	84.66	91.32	2025-02-25
ca.billboard.com	desktop	93.6006399360064	93.8	91.88	2025-02-25
ca.billboard.com	mobile	92.7	90.18	90.63906390639065	2025-02-25
conversations.indy100.com	desktop	95.29	89.59	93.61	2025-02-25
conversations.indy100.com	mobile	96.51	96.35	94.08	2025-02-25
coveteur.com	desktop	93.25	88.4988498849885	91.18	2025-02-25
coveteur.com	mobile	87.62	81.78000000000002	82.85171482851715	2025-02-25
dallas.culturemap.com	desktop	97.39	92.21	85.02000000000001	2025-02-25
dallas.culturemap.com	mobile	92.09	99.28	86.57865786578658	2025-02-25
divine.health	desktop				2025-02-25
divine.health	mobile				2025-02-25
dot.la	desktop	96.53	87.89	90.34	2025-02-25
dot.la	mobile	89.98	86.03	87.53999999999999	2025-02-25
energycapitalhtx.com	desktop	96.9	76.81	38.69613038696131	2025-02-25
energycapitalhtx.com	mobile	95.56	79.56	90.18	2025-02-25
fortworth.culturemap.com	desktop	98.26	93.26	84.13000000000001	2025-02-25
fortworth.culturemap.com	mobile	90.73	98.11	84.36	2025-02-25
gaingels.com	desktop	96.73032696730328	94.6105389461054	95.77	2025-02-25
gaingels.com	mobile	95.3104689531047	94.41944194419445	97.50024997500248	2025-02-25
guides.brit.co	desktop	86.83999999999999	96.18	93.19	2025-02-25
guides.brit.co	mobile	88.2111788821118	93.96	91.35913591359136	2025-02-25
hamuesgyemant.hu	desktop	92.7	95.03	93.98	2025-02-25
hamuesgyemant.hu	mobile	83.89999999999999	84.27	91.98080191980804	2025-02-25
heatmap.news	desktop	97.3	90.24	94.04	2025-02-25
heatmap.news	mobile	95.28	97.1097109710971	95.69	2025-02-25
houston.culturemap.com	desktop	96.98	89.47	81.94819481948194	2025-02-25
houston.culturemap.com	mobile	92.30923092309231	95.81	84.06	2025-02-25
houston.innovationmap.com	desktop	97.37026297370262	97.07	80.39000000000001	2025-02-25
houston.innovationmap.com	mobile	96.07	80.77	90.71	2025-02-25
houston.sportsmap.com	desktop	95.59	84.28999999999999	91.67	2025-02-25
houston.sportsmap.com	mobile	95.77	94.27	91.55	2025-02-25
in.hu	desktop	87.81	86.16861686168616	93.22	2025-02-25
in.hu	mobile	86.14	81.41000000000001	84.65846584658466	2025-02-25
investingnews.com	desktop	95.1104889511049	86.55000000000001	83.46834683468347	2025-02-25
investingnews.com	mobile	88.75999999999999	89.38000000000001	90.85	2025-02-25
jjkellercompliancenetwork.com	desktop	97.26972697269728	81.67000000000002	78.24	2025-02-25
jjkellercompliancenetwork.com	mobile	89.82	91.31	87.76	2025-02-25
lakevillejournal.com	desktop	97.5	97.27	93.63063693630636	2025-02-25
lakevillejournal.com	mobile	94.12058794120588	97.56	97.53000000000002	2025-02-25
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	2025-02-25
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	2025-02-25
luzmedia.co	desktop	88.8	78.06	85.96859685968596	2025-02-25
luzmedia.co	mobile	85.96000000000001	82.02000000000001	87.1	2025-02-25
millertonnews.com	desktop	98.73987398739874	98.79	95.56	2025-02-25
millertonnews.com	mobile	91.0	97.48	95.69	2025-02-25
nofilmschool.com	desktop	89.53000000000002	62.8962896289629	93.65	2025-02-25
nofilmschool.com	mobile	84.78	73.72999999999999	92.15	2025-02-25
outvoices.us	desktop	96.05	90.54	93.3	2025-02-25
outvoices.us	mobile	88.0	94.27	92.67	2025-02-25
qc.rollingstone.com	desktop	93.97	85.37146285371462	88.68	2025-02-25
qc.rollingstone.com	mobile	93.61	90.28	92.54	2025-02-25
reliabilityweb.com	desktop	95.29	90.05	79.99000000000001	2025-02-25
reliabilityweb.com	mobile	89.02109789021098	89.37	77.10771077107711	2025-02-25
responsiblestatecraft.org	desktop	97.84021597840216	95.78957895789578	93.97060293970604	2025-02-25
responsiblestatecraft.org	mobile	93.39	98.15	91.71917191719172	2025-02-25
rm.powertofly.com	desktop				2025-02-25
rm.powertofly.com	mobile				2025-02-25
sanantonio.culturemap.com	desktop	97.77022297770225	86.95130486951305	79.36999999999999	2025-02-25
sanantonio.culturemap.com	mobile	92.1	97.50024997500248	80.10000000000001	2025-02-25
secondnexus.com	desktop				2025-02-25
secondnexus.com	mobile				2025-02-25
spectrum.ieee.org	desktop	95.32	80.05	88.42999999999999	2025-02-25
spectrum.ieee.org	mobile	87.9	84.02	83.47	2025-02-25
storeys.com	desktop	95.1995199519952	71.39999999999999	93.81	2025-02-25
storeys.com	mobile	93.58	93.8	95.7095709570957	2025-02-25
thefulcrum.us	desktop	91.87	97.65	95.01	2025-02-25
thefulcrum.us	mobile	88.18	91.69083091690833	93.4	2025-02-25
upworthyscience.com	desktop	85.98	89.17	94.93	2025-02-25
upworthyscience.com	mobile	75.7	92.41	92.73	2025-02-25
vault12.com	desktop	93.15	90.96090390960904	86.14	2025-02-25
vault12.com	mobile	77.62	97.11028897110288	93.16	2025-02-25
worldcrunch.com	desktop	91.11	89.7910208979102	84.09	2025-02-25
worldcrunch.com	mobile	90.83	92.83071692830715	91.11	2025-02-25
www.7x7.com	desktop	95.97040295970405	92.61	94.43944394439444	2025-02-25
www.7x7.com	mobile	94.28	96.5003499650035	94.52	2025-02-25
www.advocate.com	desktop	94.15941594159416	79.82000000000001	91.7891789178918	2025-02-25
www.advocate.com	mobile	93.18	80.49000000000001	90.62	2025-02-25
www.allbusiness.com	desktop	92.5	81.8981898189819	84.75	2025-02-25
www.allbusiness.com	mobile	85.75	94.43	89.36893689368937	2025-02-25
www.alternet.org	desktop	92.0	75.44	89.66103389661035	2025-02-25
www.alternet.org	mobile	90.31	86.83999999999999	93.43065693430655	2025-02-25
www.brit.co	desktop	87.65123487651235	85.68	66.93	2025-02-25
www.brit.co	mobile	86.15	79.24	89.97	2025-02-25
www.comicsands.com	desktop	79.4820517948205	94.87	95.65956595659569	2025-02-25
www.comicsands.com	mobile	79.08	74.49	95.68956895689568	2025-02-25
www.commondreams.org	desktop	97.3002699730027	82.8082808280828	92.94	2025-02-25
www.commondreams.org	mobile	96.92	97.48	92.35	2025-02-25
www.conservativereview.com	desktop	96.34	97.24	89.52	2025-02-25
www.conservativereview.com	mobile	87.91	74.93	82.59	2025-02-25
www.dailyclimate.org	desktop	98.54	98.62	93.85	2025-02-25
www.dailyclimate.org	mobile	93.77	90.96	93.03930393039305	2025-02-25
www.ehn.org	desktop	97.24	82.23177682231778	90.65	2025-02-25
www.ehn.org	mobile	95.72	93.57	93.26932693269328	2025-02-25
www.gbnews.com	desktop	77.62	78.8	86.01	2025-02-25
www.gbnews.com	mobile	61.56	72.39999999999999	73.93260673932606	2025-02-25
www.georgetakei.com	desktop				2025-02-25
www.georgetakei.com	mobile				2025-02-25
www.glennbeck.com	desktop	90.23	85.56144385561444	89.15891589158916	2025-02-25
www.glennbeck.com	mobile	93.34	96.4	89.71000000000001	2025-02-25
www.goalcast.com	desktop	88.47	90.91	91.45	2025-02-25
www.goalcast.com	mobile	78.79	81.56184381561843	87.35000000000001	2025-02-25
www.gopenske.com	desktop	94.11	91.9	86.22000000000001	2025-02-25
www.gopenske.com	mobile	92.6007399260074	88.99000000000001	88.97	2025-02-25
www.gzeromedia.com	desktop	93.84	88.58885888588858	91.59	2025-02-25
www.gzeromedia.com	mobile	83.59	93.68	81.45185481451854	2025-02-25
www.healthywomen.org	desktop	93.7	91.51	91.71917191719172	2025-02-25
www.healthywomen.org	mobile	84.93	83.57	90.02	2025-02-25
www.hivplusmag.com	desktop	90.82	82.69	83.49	2025-02-25
